"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.089943129E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.100025064E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.109958032E0,-1.404995564E-4,-1.466171816E-4,4.398226738E-4,4.844385489E-4
3.119896016E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.129879008E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.139858504E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.150080252E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.160104126E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.170019563E0,-1.404995564E-4,1.075113192E-3,-1.710429788E-4,1.097663064E-3
3.179929281E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.189891140E0,1.081230934E-3,-1.466171816E-4,-1.392774284E-3,1.769287183E-3
3.199863070E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.209851535E0,4.703656305E-4,-1.466171816E-4,-1.710429788E-4,5.215324773E-4
3.219919767E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.229913383E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.239953191E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.249880595E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.259925797E0,-7.513647433E-4,4.642484710E-4,-1.710429788E-4,8.996284349E-4
3.269883398E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.279891199E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.289961099E0,4.703656305E-4,-1.466171816E-4,-1.710429788E-4,5.215324773E-4
3.299983549E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.309926274E0,4.703656305E-4,-1.466171816E-4,-1.710429788E-4,5.215324773E-4
3.319935637E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.329962818E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.339919409E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.349937704E0,4.703656305E-4,-1.466171816E-4,-7.819086313E-4,9.241869573E-4
3.359875852E0,4.703656305E-4,-1.466171816E-4,-1.710429788E-4,5.215324773E-4
3.369850426E0,4.703656305E-4,1.075113192E-3,-1.710429788E-4,1.185903834E-3
3.379831213E0,-1.404995564E-4,-1.466171816E-4,-7.819086313E-4,8.078476534E-4
3.389871606E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.399895303E0,-1.404995564E-4,1.075113192E-3,-7.819086313E-4,1.336783307E-3
3.409994151E0,-1.404995564E-4,4.642484710E-4,-7.819086313E-4,9.201347053E-4
3.419960075E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.429999537E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.439932768E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.449965384E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.459917192E0,-1.404995564E-4,4.642484710E-4,-7.819086313E-4,9.201347053E-4
3.469977596E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.480168798E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.490104899E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.500111449E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.510007724E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.519962362E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.529972681E0,1.081230934E-3,1.075113192E-3,-1.710429788E-4,1.534335168E-3
3.539934340E0,-1.404995564E-4,-1.466171816E-4,4.398226738E-4,4.844385489E-4
3.549954670E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.559947335E0,-7.513647433E-4,1.075113192E-3,-1.710429788E-4,1.322752076E-3
3.569896167E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.579903583E0,-7.513647433E-4,-1.466171816E-4,-1.710429788E-4,7.844114201E-4
3.589981791E0,-7.513647433E-4,-7.574819028E-4,4.398226738E-4,1.154024174E-3
3.599951895E0,4.703656305E-4,4.642484710E-4,4.398226738E-4,7.938604748E-4
3.609974447E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.619921223E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.629933611E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.639940805E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.650014902E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.659930451E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.670146225E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.680030112E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.689936556E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.699897278E0,-1.404995564E-4,1.075113192E-3,-7.819086313E-4,1.336783307E-3
3.709849139E0,-7.513647433E-4,4.642484710E-4,-1.710429788E-4,8.996284349E-4
3.719856069E0,-1.404995564E-4,4.642484710E-4,4.398226738E-4,6.547600725E-4
3.729844534E0,-7.513647433E-4,-1.466171816E-4,4.398226738E-4,8.828870595E-4
3.739855267E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.749850133E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.759895566E0,-1.404995564E-4,4.642484710E-4,-1.710429788E-4,5.143174785E-4
3.769891783E0,-1.404995564E-4,1.075113192E-3,-7.819086313E-4,1.336783307E-3
3.779850891E0,-1.404995564E-4,4.642484710E-4,-7.819086313E-4,9.201347053E-4
3.789849945E0,-7.513647433E-4,-1.466171816E-4,-1.710429788E-4,7.844114201E-4
3.799919972E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.809883986E0,-7.513647433E-4,1.075113192E-3,-1.710429788E-4,1.322752076E-3
3.819968993E0,4.703656305E-4,4.642484710E-4,-1.710429788E-4,6.826610943E-4
3.829976496E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.840011248E0,-1.404995564E-4,-1.466171816E-4,-1.710429788E-4,2.655040939E-4
3.850009124E0,-1.404995564E-4,1.075113192E-3,-7.819086313E-4,1.336783307E-3
3.859923062E0,4.703656305E-4,1.075113192E-3,-1.710429788E-4,1.185903834E-3
3.869914531E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.879884765E0,4.703656305E-4,4.642484710E-4,-7.819086313E-4,1.023792741E-3
3.889848882E0,-7.513647433E-4,4.642484710E-4,-7.819086313E-4,1.179600241E-3
3.899845941E0,-1.404995564E-4,1.075113192E-3,-1.710429788E-4,1.097663064E-3
3.909950470E0,-1.404995564E-4,1.075113192E-3,-1.710429788E-4,1.097663064E-3
3.919956735E0,-1.404995564E-4,4.642484710E-4,-7.819086313E-4,9.201347053E-4
3.929979867E0,4.703656305E-4,-1.466171816E-4,-1.710429788E-4,5.215324773E-4
3.939950433E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
3.950005716E0,-1.954769250E-4,-4.031779245E-4,1.142319292E-3,1.227052171E-3
3.959991858E0,-8.063421119E-4,8.185524493E-4,-7.941015065E-5,1.151747232E-3
3.970003429E0,4.153882619E-4,2.076877281E-4,5.314555019E-4,7.057808095E-4
3.980035214E0,-1.954769250E-4,8.185524493E-4,-7.941015065E-5,8.453078212E-4
3.989951607E0,4.153882619E-4,2.076877281E-4,-6.902758032E-4,8.319629108E-4
3.999876803E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.009877901E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.019859950E0,-1.954769250E-4,-4.031779245E-4,5.314555019E-4,6.951320864E-4
4.029887475E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.039933237E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.049937118E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.059898059E0,-1.954769250E-4,-4.031779245E-4,5.314555019E-4,6.951320864E-4
4.069934029E0,-8.063421119E-4,-4.031779245E-4,5.314555019E-4,1.046510865E-3
4.079879514E0,-1.954769250E-4,-4.031779245E-4,5.314555019E-4,6.951320864E-4
4.089866257E0,4.153882619E-4,-4.031779245E-4,-7.941015065E-5,5.842994257E-4
4.099912628E0,4.153882619E-4,-1.014042646E-3,-7.941015065E-5,1.098697350E-3
4.109981814E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.119906407E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.129861203E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.139853101E0,4.153882619E-4,2.076877281E-4,-7.941015065E-5,4.711555715E-4
4.149882050E0,4.153882619E-4,8.185524493E-4,-7.941015065E-5,9.213476502E-4
4.159834525E0,4.153882619E-4,8.185524493E-4,-6.902758032E-4,1.148501722E-3
4.169866762E0,4.153882619E-4,2.076877281E-4,-6.902758032E-4,8.319629108E-4
4.179901881E0,4.153882619E-4,-4.031779245E-4,-6.902758032E-4,9.008776451E-4
4.189860940E0,-1.954769250E-4,-1.014042646E-3,-7.941015065E-5,1.035760439E-3
4.199856470E0,-1.954769250E-4,-4.031779245E-4,-6.902758032E-4,8.229485716E-4
4.209858235E0,1.026253565E-3,-4.031779245E-4,-7.941015065E-5,1.105465871E-3
4.219834117E0,-1.954769250E-4,-4.031779245E-4,-6.902758032E-4,8.229485716E-4
4.229840058E0,-8.063421119E-4,-4.031779245E-4,-6.902758032E-4,1.135438561E-3
4.239823029E0,-8.063421119E-4,2.076877281E-4,-7.941015065E-5,8.364375445E-4
4.249847514E0,-8.063421119E-4,2.076877281E-4,-7.941015065E-5,8.364375445E-4
4.259802257E0,-1.954769250E-4,8.185524493E-4,-6.902758032E-4,1.088448448E-3
4.269810128E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.279864064E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.289894032E0,4.153882619E-4,-4.031779245E-4,-7.941015065E-5,5.842994257E-4
4.299848516E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.310010258E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.319968629E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.329964314E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.339894657E0,4.153882619E-4,-4.031779245E-4,5.314555019E-4,7.858401857E-4
4.349909828E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.359872914E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.369866457E0,-1.954769250E-4,-4.031779245E-4,-6.902758032E-4,8.229485716E-4
4.379823228E0,-1.954769250E-4,-1.014042646E-3,-6.902758032E-4,1.242165206E-3
4.389874614E0,-1.954769250E-4,2.076877281E-4,-6.902758032E-4,7.468775704E-4
4.399836307E0,-8.063421119E-4,2.076877281E-4,-6.902758032E-4,1.081574074E-3
4.409924153E0,4.153882619E-4,-4.031779245E-4,5.314555019E-4,7.858401857E-4
4.419904076E0,4.153882619E-4,2.076877281E-4,-6.902758032E-4,8.319629108E-4
4.429898538E0,4.153882619E-4,2.076877281E-4,-7.941015065E-5,4.711555715E-4
4.439861269E0,1.026253565E-3,2.076877281E-4,-7.941015065E-5,1.050065019E-3
4.449854634E0,4.153882619E-4,2.076877281E-4,-7.941015065E-5,4.711555715E-4
4.459850817E0,4.153882619E-4,8.185524493E-4,-7.941015065E-5,9.213476502E-4
4.469874908E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.479846454E0,-1.954769250E-4,-4.031779245E-4,-6.902758032E-4,8.229485716E-4
4.489810227E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.499842613E0,-1.954769250E-4,2.076877281E-4,-6.902758032E-4,7.468775704E-4
4.509858806E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.519843903E0,-1.954769250E-4,2.076877281E-4,-7.941015065E-5,2.960597788E-4
4.529820951E0,1.026253565E-3,-4.031779245E-4,5.314555019E-4,1.224007259E-3
4.539866975E0,4.153882619E-4,2.076877281E-4,5.314555019E-4,7.057808095E-4
4.549860987E0,4.153882619E-4,-4.031779245E-4,5.314555019E-4,7.858401857E-4
4.559826993E0,4.153882619E-4,-4.031779245E-4,5.314555019E-4,7.858401857E-4
4.569840496E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.579833248E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.589932124E0,-1.954769250E-4,8.185524493E-4,-6.902758032E-4,1.088448448E-3
4.599937062E0,1.026253565E-3,-1.014042646E-3,5.314555019E-4,1.537505713E-3
4.609938531E0,4.153882619E-4,-4.031779245E-4,-7.941015065E-5,5.842994257E-4
4.619890765E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.629879882E0,4.153882619E-4,-4.031779245E-4,1.142319292E-3,1.280622197E-3
4.639871941E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.649852470E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.659846735E0,4.153882619E-4,-4.031779245E-4,-6.902758032E-4,9.008776451E-4
4.669818867E0,4.153882619E-4,2.076877281E-4,-7.941015065E-5,4.711555715E-4
4.679821933E0,4.153882619E-4,8.185524493E-4,-7.941015065E-5,9.213476502E-4
4.689807966E0,-1.954769250E-4,-4.031779245E-4,5.314555019E-4,6.951320864E-4
4.699879483E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.709821241E0,-1.954769250E-4,-4.031779245E-4,5.314555019E-4,6.951320864E-4
4.719854620E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.729869310E0,4.153882619E-4,2.076877281E-4,-6.902758032E-4,8.319629108E-4
4.739864155E0,1.026253565E-3,2.076877281E-4,-7.941015065E-5,1.050065019E-3
4.749885077E0,-1.954769250E-4,8.185524493E-4,-7.941015065E-5,8.453078212E-4
4.759819538E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.769919769E0,-8.063421119E-4,2.076877281E-4,-7.941015065E-5,8.364375445E-4
4.779979384E0,-8.063421119E-4,-1.014042646E-3,-7.941015065E-5,1.297989238E-3
4.789935692E0,-1.954769250E-4,2.076877281E-4,5.314555019E-4,6.031503719E-4
4.799905846E0,-8.063421119E-4,2.076877281E-4,5.314555019E-4,9.878090627E-4
4.809871423E0,-1.954769250E-4,8.185524493E-4,-6.902758032E-4,1.088448448E-3
4.819901211E0,4.153882619E-4,2.076877281E-4,-6.902758032E-4,8.319629108E-4
4.829859605E0,-1.417207532E-3,8.185524493E-4,-6.902758032E-4,1.776228022E-3
4.839850802E0,-1.954769250E-4,-4.031779245E-4,-7.941015065E-5,4.550490512E-4
4.849895901E0,4.153882619E-4,-4.031779245E-4,-7.941015065E-5,5.842994257E-4
4.859906450E0,-8.063421119E-4,2.076877281E-4,-6.902758032E-4,1.081574074E-3
4.869875225E0,-1.417207532E-3,2.076877281E-4,-7.941015065E-5,1.434544301E-3
4.879834112E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.889827056E0,4.153882619E-4,-4.031779245E-4,-7.941015065E-5,5.842994257E-4
4.899816028E0,-8.063421119E-4,-4.031779245E-4,-7.941015065E-5,9.050116089E-4
4.909814014E0,-8.063421119E-4,-4.031779245E-4,5.314555019E-4,1.046510865E-3
4.919814507E0,-1.954769250E-4,8.185524493E-4,-7.941015065E-5,8.453078212E-4
4.929803753E0,-1.954769250E-4,8.185524493E-4,-7.941015065E-5,8.453078212E-4
4.939822376E0,-8.063421119E-4,8.185524493E-4,-7.941015065E-5,1.151747232E-3
4.949804688E0,4.153882619E-4,1.429418102E-3,-7.941015065E-5,1.490667465E-3
4.959809844E0,4.153882619E-4,1.429418102E-3,-6.902758032E-4,1.640812056E-3
4.969915422E0,4.153882619E-4,1.429418102E-3,-6.902758032E-4,1.640812056E-3
4.979862211E0,4.153882619E-4,1.429418102E-3,-7.941015065E-5,1.490667465E-3
4.989836105E0,1.111774123E-3,9.285109118E-4,4.031695426E-4,1.503569052E-3
4.999872552E0,5.009088200E-4,1.539376564E-3,-2.076961100E-4,1.632092990E-3
5.010037776E0,5.009088200E-4,1.539376564E-3,4.031695426E-4,1.668273219E-3
5.019950888E0,-1.099563669E-4,9.285109118E-4,4.031695426E-4,1.018218344E-3
5.029900944E0,-7.208215538E-4,-1.514949836E-3,-8.185617626E-4,1.866735138E-3
5.039900472E0,5.009088200E-4,-1.514949836E-3,-8.185617626E-4,1.793328194E-3
5.049894236E0,-7.208215538E-4,3.176461905E-4,-8.185617626E-4,1.136013281E-3
5.059878118E0,-7.208215538E-4,-2.932194620E-4,-2.076961100E-4,8.054185493E-4
5.069879559E0,-1.099563669E-4,-1.514949836E-3,-8.185617626E-4,1.725458422E-3
5.079889279E0,-1.331686974E-3,-2.932194620E-4,-8.185617626E-4,1.590412276E-3
5.089902139E0,5.009088200E-4,-1.514949836E-3,-2.076961100E-4,1.609074369E-3
5.099882569E0,-1.099563669E-4,-2.932194620E-4,-2.076961100E-4,3.757735085E-4
5.109848284E0,5.009088200E-4,-2.932194620E-4,4.031695426E-4,7.067057230E-4
5.119885142E0,-7.208215538E-4,9.285109118E-4,-2.076961100E-4,1.193672442E-3
5.129874571E0,-1.099563669E-4,3.176461905E-4,-2.076961100E-4,3.951293195E-4
5.139860785E0,-1.099563669E-4,9.285109118E-4,-2.076961100E-4,9.577894288E-4
5.149844892E0,5.009088200E-4,-2.932194620E-4,-2.076961100E-4,6.164616557E-4
5.159841446E0,-1.099563669E-4,3.176461905E-4,-8.185617626E-4,8.848914420E-4
5.169889223E0,-1.099563669E-4,1.539376564E-3,4.031695426E-4,1.595091311E-3
5.179879111E0,5.009088200E-4,3.176461905E-4,-8.185617626E-4,1.010867008E-3
5.189881055E0,-1.099563669E-4,3.176461905E-4,-2.076961100E-4,3.951293195E-4
5.199888527E0,-1.099563669E-4,-2.932194620E-4,-2.076961100E-4,3.757735085E-4
5.209862263E0,5.009088200E-4,9.285109118E-4,-2.076961100E-4,1.075258031E-3
5.219876131E0,1.111774123E-3,2.761106938E-3,4.031695426E-4,3.003714185E-3
5.229847065E0,1.111774123E-3,2.761106938E-3,-2.076961100E-4,2.983771254E-3
5.239849032E0,5.009088200E-4,3.176461905E-4,-2.076961100E-4,6.284476290E-4
5.249850016E0,-1.099563669E-4,9.285109118E-4,-8.185617626E-4,1.242685107E-3
5.259870508E0,5.009088200E-4,2.150241286E-3,-8.185617626E-4,2.354674201E-3
5.269846754E0,5.009088200E-4,1.539376564E-3,-8.185617626E-4,1.814010257E-3
5.279846377E0,1.111774123E-3,4.593702964E-3,-8.185617626E-4,4.796685521E-3
5.289826688E0,1.722639427E-3,7.648028899E-3,-2.076961100E-4,7.842382948E-3
5.299834344E0,5.009088200E-4,2.761106938E-3,-2.076961100E-4,2.813851248E-3
5.309827172E0,5.009088200E-4,2.761106938E-3,-2.076961100E-4,2.813851248E-3
5.319833586E0,-1.099563669E-4,3.176461905E-4,-2.076961100E-4,3.951293195E-4
5.329822293E0,-7.208215538E-4,-2.125815488E-3,-2.076961100E-4,2.254287665E-3
5.339849146E0,5.009088200E-4,2.761106938E-3,-2.076961100E-4,2.813851248E-3
5.349830073E0,5.009088200E-4,9.480624460E-3,-2.076961100E-4,9.496119600E-3
5.359839536E0,5.387830548E-3,1.681100763E-2,4.031695426E-4,1.765789459E-2
5.369876768E0,1.149648242E-2,3.208263963E-2,-2.076961100E-4,3.408090391E-2
5.379879384E0,1.455080882E-2,4.307821393E-2,-2.076961100E-4,4.546978876E-2
5.389914692E0,1.455080882E-2,4.552167282E-2,-2.076961100E-4,4.779112753E-2
5.399909846E0,1.332907937E-2,4.368907958E-2,-2.076961100E-4,4.567760030E-2
5.409867923E0,9.053021669E-3,2.902831137E-2,-2.076961100E-4,3.040794633E-2
5.419854461E0,6.609561387E-3,1.986533403E-2,-2.076961100E-4,2.093707085E-2
5.429858230E0,1.027475297E-2,3.025004268E-2,-8.185617626E-4,3.195787343E-2
5.439839615E0,1.699427143E-2,5.163032562E-2,-3.872888163E-3,5.449307339E-2
5.449853807E0,2.798984572E-2,9.072570503E-2,-1.364673208E-2,9.592089612E-2
5.459863403E0,3.470936045E-2,1.169929132E-1,-8.759809658E-3,1.223471115E-1
5.469855701E0,1.577254012E-2,4.857600108E-2,2.846630290E-3,5.115177618E-2
5.479925350E0,7.831292227E-3,1.558927726E-2,8.955283090E-3,1.960999232E-2
5.489898175E0,7.831292227E-3,1.925446838E-2,6.511820480E-3,2.178227483E-2
5.499910087E0,7.831292227E-3,1.986533403E-2,4.068359733E-3,2.173734540E-2
5.509859043E0,7.831292227E-3,2.230879478E-2,4.031695426E-4,2.364686043E-2
5.519878021E0,1.027475297E-2,2.719571814E-2,8.955283090E-3,3.041997254E-2
5.529858510E0,9.053021669E-3,2.536312118E-2,3.457494080E-3,2.715141585E-2
5.539892755E0,9.053021669E-3,2.414138988E-2,1.014033332E-3,2.580294886E-2
5.549859877E0,8.442156948E-3,2.963917702E-2,9.566146880E-3,3.226859146E-2
5.559853438E0,8.442156948E-3,2.658485249E-2,1.567480154E-2,3.199568407E-2
5.569854719E0,2.127032727E-2,1.314581651E-2,1.017701253E-2,2.699649788E-2
5.579850859E0,4.142887890E-2,1.009149011E-2,-1.429427415E-3,4.266419392E-2
5.589835929E0,6.036570296E-2,2.150241286E-3,-5.705483258E-3,6.067284541E-2
5.599887464E0,8.357858658E-2,-9.040841833E-4,-8.185617626E-4,8.358748439E-2
5.609870232E0,1.171761751E-1,-3.958410583E-3,1.017701253E-2,1.176838843E-1
5.619867616E0,1.428325176E-1,-2.736680210E-3,2.789210342E-2,1.455561299E-1
5.629842308E0,1.483303010E-1,1.375668123E-2,3.827681392E-2,1.538058483E-1
5.639826654E0,1.501628906E-1,2.414138988E-2,2.422691323E-2,1.540085833E-1
5.649849827E0,1.513846219E-1,1.131322049E-2,2.361604758E-2,1.536327126E-1
5.659854413E0,1.361130029E-1,3.176461905E-4,3.338988870E-2,1.401489748E-1
5.669857206E0,1.122892499E-1,-2.736680210E-3,3.766594827E-2,1.184697798E-1
5.679842103E0,1.031262726E-1,-5.180141889E-3,4.499632865E-2,1.126345043E-1
5.689903051E0,1.147327125E-1,-1.128879283E-2,5.843536556E-2,1.292506252E-1
5.699894525E0,1.293934733E-1,-1.128879283E-2,5.599190295E-2,1.414397432E-1
5.709856262E0,1.422216445E-1,-2.932194620E-4,4.743979126E-2,1.499253679E-1
5.719848131E0,1.825387478E-1,5.204567686E-3,3.461162001E-2,1.858640530E-1
5.729864565E0,2.747793794E-1,9.480624460E-3,-2.040293068E-3,2.749504544E-1
5.739854782E0,5.673838854E-1,1.070235483E-2,-1.016113311E-1,5.765100835E-1
5.749827391E0,6.938329935E-1,7.648028899E-3,-1.480370909E-1,7.094911525E-1
5.759838695E0,7.830193043E-1,3.982837312E-3,-1.681956351E-1,8.008900458E-1
5.769833347E0,8.367754221E-1,-3.347544931E-3,-1.736934334E-1,8.546190507E-1
5.779852173E0,8.599883318E-1,-6.401871331E-3,-1.700282395E-1,8.766587232E-1
5.789817586E0,8.618209362E-1,9.285109118E-4,-1.517022848E-1,8.750712951E-1
5.799844293E0,8.575448394E-1,7.648028899E-3,-1.254350692E-1,8.667038713E-1
5.809822646E0,8.612100482E-1,9.480624460E-3,-1.028330624E-1,8.673795410E-1
5.819857823E0,8.722056150E-1,6.426298525E-3,-9.550267458E-2,8.774421309E-1
5.829846911E0,8.844229579E-1,2.150241286E-3,-8.756142855E-2,8.887494561E-1
5.839863955E0,8.850337863E-1,5.204567686E-3,-6.862460077E-2,8.877055966E-1
5.849843977E0,8.691512942E-1,1.803273708E-2,-4.541172460E-2,8.705236221E-1
5.859869988E0,8.532688022E-1,2.475225553E-2,-2.647490241E-2,8.540381978E-1
5.869852994E0,8.441058397E-1,3.819129243E-2,-9.981540032E-3,8.450283277E-1
5.879879997E0,8.343319893E-1,5.529551581E-2,-3.872888163E-3,8.361713112E-1
5.889855498E0,8.166168928E-1,7.789753377E-2,-9.370675310E-3,8.203773430E-1
5.899839749E0,8.050104380E-1,9.011483938E-2,-1.181413606E-2,8.101247208E-1
5.909834874E0,8.135625720E-1,9.255830199E-2,-9.370675310E-3,8.188644011E-1
5.919846937E0,8.306667805E-1,9.561263025E-2,-6.927214563E-3,8.361800413E-1
5.929846968E0,8.447166681E-1,9.316916764E-2,-3.262022510E-3,8.498455060E-1
5.939857984E0,8.618209362E-1,7.973013073E-2,4.679225385E-3,8.655137867E-1
5.949829492E0,8.880881071E-1,5.834984407E-2,1.872912608E-2,8.901999609E-1
5.959832246E0,9.051923752E-1,3.635869548E-2,3.033556603E-2,9.064300510E-1
5.969827623E0,8.593774438E-1,3.635869548E-2,7.309613377E-2,8.632465409E-1
5.979844811E0,8.080647588E-1,3.330437094E-2,9.264381975E-2,8.140397489E-1
5.989824405E0,7.543086410E-1,5.285205692E-2,1.066937149E-1,7.636480960E-1
5.999838202E0,7.188784480E-1,5.712811276E-2,1.128023714E-1,7.299138437E-1
6.009840101E0,7.042176723E-1,5.468465015E-2,1.146349609E-1,7.155795660E-1
6.019843050E0,6.993307471E-1,5.712811276E-2,1.109697819E-1,7.103811707E-1
6.029844025E0,7.109372020E-1,5.163032562E-2,9.997420013E-2,7.197862435E-1
6.039835512E0,7.451456785E-1,3.696956113E-2,9.691987932E-2,7.523312393E-1
6.049816756E0,7.866845131E-1,2.291966043E-2,9.264381975E-2,7.924523401E-1
6.059891878E0,8.141734600E-1,3.513696417E-2,8.470257372E-2,8.193213992E-1
6.069858439E0,8.318884969E-1,2.230879478E-2,6.393314898E-2,8.346398032E-1
6.079869219E0,8.514361978E-1,-8.845332079E-3,3.705508262E-2,8.522880487E-1
6.089874609E0,8.648752570E-1,-3.144734725E-2,3.338988870E-2,8.660906595E-1
6.099858804E0,8.642643690E-1,-4.305378720E-2,4.805065691E-2,8.666691374E-1
6.109902902E0,8.471601605E-1,-3.694513440E-2,5.904623121E-2,8.500186692E-1
6.119887951E0,8.160060048E-1,-3.022561595E-2,5.538103729E-2,8.184414744E-1
6.129852475E0,7.799649835E-1,-5.099503323E-2,3.461162001E-2,7.823962123E-1
6.139841737E0,7.365935445E-1,-3.511253744E-2,1.811826043E-2,7.376525005E-1
