timestamp,X,Y,Z
1568654729630,-0.008380,0.035913,9.862914
1568654729639,-0.053870,0.026336,9.864111
1568654729648,0.015562,0.043096,9.907207
1568654729658,0.161609,0.098162,9.914390
1568654729667,0.216675,0.132878,9.872491
1568654729676,0.160412,0.113725,9.838972
1568654729686,0.070629,0.075417,9.805453
1568654729696,0.155623,0.067038,9.842564
1568654729705,0.222661,0.053870,9.858126
1568654729715,0.262165,0.019154,9.884461
1568654729725,0.310049,0.015562,9.927557
1568654729734,0.402226,0.065841,9.941922
1568654729744,0.509965,0.061052,9.940725
1568654729754,0.629675,0.049081,9.934740
1568654729763,0.781707,0.079009,9.928755
1568654729773,0.905008,0.090980,9.903615
1568654729783,0.991199,0.106542,9.888053
1568654729792,1.146823,0.138864,9.832987
1568654729802,1.351527,0.168791,9.785102
1568654729812,1.504756,0.148441,9.791088
1568654729821,1.686715,0.137667,9.805453
1568654729831,1.887828,0.150835,9.809045
1568654729840,2.069787,0.116119,9.718064
1568654729849,2.377442,0.050278,9.623494
1568654729859,2.650381,-0.015562,9.514558
1568654729869,2.837129,-0.035913,9.417592
1568654729878,2.995146,0.052672,9.270349
1568654729888,3.111265,0.201113,9.173384
1568654729897,3.276465,0.366313,9.113529
1568654729906,3.556587,0.434548,9.101558
1568654729916,4.025850,0.482432,8.991425
1568654729925,4.436456,0.471658,8.868123
1568654729935,4.826711,0.387861,8.651448
1568654729944,5.074511,0.247800,8.409634
1568654729953,5.188235,0.136469,8.224083
1568654729963,5.197812,0.082600,8.074445
1568654729973,5.274426,0.096965,7.888895
1568654729982,5.513846,0.140061,7.642292
1568654729991,5.761646,0.184354,7.521385
1568654730000,5.996278,0.150835,7.469909
1568654730010,6.108806,-0.021548,7.366959
1568654730019,6.211756,-0.215478,7.374141
1568654730029,6.409278,-0.313640,7.109582
1568654730038,6.645107,-0.214281,6.758832
1568654730048,6.801927,-0.059855,6.435614
1568654730057,7.024588,0.059855,6.113594
1568654730066,7.210138,0.069432,5.876568
1568654730076,7.298724,0.087388,5.875371
1568654730086,7.463924,0.172383,5.954380
1568654730095,7.668628,0.328006,5.932832
1568654730105,7.734468,0.434548,5.825093
1568654730114,7.763199,0.464475,5.691018
1568654730124,7.941567,0.396240,5.462371
1568654730134,8.151060,0.193930,5.116409
1568654730144,8.298303,-0.111330,4.906917
1568654730153,8.486248,-0.362722,4.598064
1568654730162,8.702923,-0.373495,4.133589
1568654730172,8.848969,-0.142455,3.709816
1568654730182,8.889671,0.119710,3.623624
1568654730191,8.759187,0.265756,3.734955
1568654730201,8.608353,0.339977,3.963601
1568654730210,8.544906,0.423774,3.870227
1568654730219,8.626308,0.365116,3.543418
1568654730229,8.892065,0.219069,3.094506
1568654730238,9.014170,0.106542,2.754529
1568654730248,9.039309,0.063446,2.770091
1568654730257,9.077616,0.080206,2.754529
1568654730266,9.126697,0.141258,2.699462
1568654730275,9.174581,0.174777,2.509123
1568654730285,9.166202,0.222661,2.353500
1568654730294,9.109938,0.310049,2.397793
1568654730304,9.144653,0.372298,2.389413
1568654730313,9.251195,0.409408,2.366668
1568654730322,9.400833,0.308852,2.221819
1568654730332,9.412804,0.201113,2.068590
1568654730341,9.439140,0.148441,1.878251
1568654730351,9.484630,0.095768,1.756147
1568654730361,9.446322,0.010774,1.872266
1568654730371,9.483433,0.041899,1.764527
1568654730380,9.482236,0.136469,1.527501
1568654730390,9.481039,0.167594,1.295263
1568654730399,9.495404,0.186748,1.098939
1568654730408,9.482236,0.207098,1.001973
1568654730417,9.491813,0.247800,0.584185
1568654730427,9.514558,0.266953,0.387861
1568654730437,9.491813,0.260968,0.537498
1568654730447,9.508572,0.287304,0.584185
1568654730456,9.496601,0.282516,0.837971
1568654730466,9.458294,0.159214,1.024718
1568654730475,9.476251,-0.039504,1.015141
1568654730485,9.580399,0.032322,0.745794
1568654730494,9.580399,0.107739,0.603339
1568654730503,9.617508,0.107739,0.603339
1568654730515,9.558850,0.193930,0.593762
1568654730527,9.558850,0.193930,0.593762
1568654730541,9.569624,0.191536,0.492008
1568654730551,9.561244,0.179565,0.502782
1568654730560,9.556456,0.184354,0.551863
1568654730569,9.545682,0.189142,0.550666
1568654730579,9.522937,0.201113,0.545878
1568654730589,9.556456,0.204704,0.579397
1568654730598,9.548077,0.210690,0.624887
1568654730608,9.604341,0.193930,0.658405
1568654730618,9.574412,0.187945,0.672771
1568654730627,9.617508,0.171185,0.688333
1568654730637,9.548077,0.203507,0.644040
1568654730646,9.605537,0.189142,0.591368
1568654730655,9.549273,0.201113,0.543484
1568654730664,9.544485,0.177171,0.535104
1568654730674,9.603143,0.184354,0.298078
1568654730684,9.568427,0.184354,0.521936
1568654730693,9.569624,0.191536,0.642843
1568654730703,9.573215,0.198719,0.665588
1568654730713,9.564836,0.198719,0.705092
1568654730723,9.569624,0.199916,0.638055
1568654730732,9.566033,0.201113,0.553061
1568654730742,9.578004,0.195127,0.514753
1568654730751,9.570822,0.186748,0.463278
1568654730761,9.563639,0.190339,0.374693
1568654730770,9.568427,0.186748,0.347159
1568654730779,9.562442,0.183156,0.336385
1568654730789,9.561244,0.189142,0.280122
1568654730798,9.570822,0.185551,0.211887
1568654730808,9.561244,0.183156,0.180762
1568654730817,9.567230,0.183156,0.175974
1568654730827,9.572019,0.187945,0.179565
1568654730836,9.574412,0.190339,0.195127
1568654730846,9.555259,0.195127,0.233435
1568654730855,9.564836,0.199916,0.270545
1568654730865,9.570822,0.192733,0.345962
1568654730874,9.557653,0.197522,0.408211
1568654730884,9.560047,0.195127,0.456095
1568654730893,9.583989,0.191536,0.465672
1568654730903,9.580399,0.202310,0.459687
1568654730913,9.580399,0.203507,0.472855
1568654730922,9.575610,0.197522,0.458490
1568654730931,9.567230,0.211887,0.468066
1568654730940,9.556456,0.203507,0.481235
1568654730949,9.562442,0.195127,0.480037
1568654730958,9.578004,0.186748,0.472855
1568654730967,9.576807,0.183156,0.480037
1568654730976,9.576807,0.181959,0.488417
1568654730986,9.566033,0.186748,0.486023
1568654730996,9.570822,0.190339,0.486023
1568654731005,9.569624,0.201113,0.480037
1568654731015,9.560047,0.208296,0.474052
1568654731025,9.564836,0.196325,0.454898
1568654731034,9.562442,0.192733,0.438139
1568654731043,9.563639,0.197522,0.438139
1568654731053,9.569624,0.190339,0.453701
1568654731062,9.570822,0.186748,0.464475
1568654731072,9.570822,0.195127,0.471658
1568654731082,9.576807,0.192733,0.480037
1568654731091,9.558850,0.183156,0.470461
1568654731100,9.558850,0.184354,0.452504
1568654731110,9.569624,0.184354,0.438139
1568654731119,9.566033,0.192733,0.439336
1568654731129,9.564836,0.185551,0.453701
1568654731139,9.555259,0.180762,0.477643
1568654731148,9.563639,0.178368,0.481235
1568654731157,9.560047,0.180762,0.477643
1568654731167,9.563639,0.177171,0.478840
1568654731176,9.561244,0.180762,0.483629
1568654731185,9.556456,0.191536,0.492008
1568654731194,9.563639,0.184354,0.502782
1568654731204,9.562442,0.180762,0.515950
1568654731213,9.566033,0.186748,0.532710
1568654731223,9.562442,0.187945,0.531513
1568654731232,9.558850,0.181959,0.550666
1568654731242,9.568427,0.195127,0.555455
1568654731251,9.461885,0.221464,0.580594
1568654731260,9.539697,0.195127,0.594959
1568654731269,9.542090,0.191536,0.616507
1568654731278,9.551667,0.190339,0.620098
1568654731288,9.551667,0.187945,0.639252
1568654731297,9.555259,0.195127,0.653617
1568654731306,9.556456,0.193930,0.642843
1568654731315,9.551667,0.197522,0.628478
1568654731324,9.560047,0.198719,0.615310
1568654731334,9.558850,0.199916,0.633266
1568654731343,9.552865,0.202310,0.658405
1568654731352,9.560047,0.186748,0.682347
1568654731362,9.567230,0.186748,0.690727
1568654731371,9.578004,0.178368,0.678756
1568654731380,9.578004,0.181959,0.636858
1568654731389,9.574412,0.184354,0.588974
1568654731399,9.566033,0.193930,0.536301
1568654731409,9.558850,0.193930,0.488417
1568654731418,9.567230,0.190339,0.454898
1568654731428,9.600749,0.199916,0.275333
1568654731437,9.549273,0.192733,0.462081
1568654731446,9.568427,0.184354,0.428562
1568654731456,9.563639,0.179565,0.384269
1568654731465,9.563639,0.180762,0.347159
1568654731475,9.568427,0.179565,0.319626
1568654731485,9.576807,0.185551,0.256180
1568654731495,9.573215,0.195127,0.221464
1568654731504,9.562442,0.181959,0.265756
1568654731513,9.567230,0.177171,0.264559
1568654731523,9.572019,0.178368,0.272939
1568654731533,9.572019,0.183156,0.284910
1568654731543,9.579201,0.177171,0.299275
1568654731552,9.579201,0.165200,0.312443
1568654731562,9.582792,0.173580,0.323217
1568654731571,9.581595,0.177171,0.325611
1568654731580,9.578004,0.179565,0.324414
1568654731590,9.576807,0.193930,0.318429
1568654731599,9.580399,0.195127,0.318429
1568654731608,9.576807,0.197522,0.311246
1568654731618,9.574412,0.199916,0.307655
1568654731628,9.572019,0.199916,0.289698
1568654731637,9.574412,0.196325,0.275333
1568654731647,9.563639,0.191536,0.264559
1568654731656,9.558850,0.180762,0.250194
1568654731666,9.566033,0.180762,0.254982
1568654731676,9.568427,0.180762,0.264559
1568654731685,9.570822,0.179565,0.296881
1568654731694,9.583989,0.184354,0.314838
1568654731704,9.587581,0.184354,0.330400
1568654731714,9.578004,0.181959,0.332794
1568654731723,9.578004,0.187945,0.335188
1568654731732,9.574412,0.175974,0.336385
1568654731741,9.576807,0.181959,0.342371
1568654731750,9.581595,0.181959,0.341174
1568654731760,9.575610,0.183156,0.326809
1568654731770,9.579201,0.184354,0.298078
1568654731779,9.579201,0.184354,0.272939
1568654731789,9.574412,0.189142,0.257377
1568654731798,9.574412,0.189142,0.257377
1568654731808,9.566033,0.189142,0.257377
1568654731818,9.572019,0.186748,0.312443
1568654731827,9.575610,0.184354,0.337582
1568654731836,9.578004,0.185551,0.337582
1568654731846,9.580399,0.177171,0.345962
1568654731856,9.572019,0.178368,0.341174
1568654731865,9.573215,0.179565,0.320823
1568654731875,9.578004,0.185551,0.311246
1568654731884,9.582792,0.190339,0.314838
1568654731893,9.576807,0.178368,0.325611
1568654731903,9.576807,0.171185,0.336385
1568654731913,9.585187,0.187945,0.369904
1568654731922,9.581595,0.193930,0.371101
1568654731932,9.586384,0.190339,0.371101
1568654731942,9.573215,0.191536,0.367510
1568654731951,9.572019,0.191536,0.367510
1568654731960,9.566033,0.191536,0.361524
1568654731970,9.564836,0.183156,0.359130
1568654731979,9.576807,0.178368,0.366313
1568654731989,9.582792,0.187945,0.375890
1568654731999,9.582792,0.190339,0.371101
1568654732008,9.581595,0.177171,0.362722
1568654732018,9.578004,0.180762,0.341174
1568654732027,9.563639,0.187945,0.329203
1568654732037,9.560047,0.183156,0.329203
1568654732047,9.551667,0.177171,0.325611
1568654732057,9.557653,0.174777,0.361524
1568654732066,9.580399,0.189142,0.387861
1568654732076,9.583989,0.190339,0.387861
1568654732085,9.585187,0.184354,0.357933
1568654732094,9.575610,0.181959,0.336385
1568654732104,9.574412,0.180762,0.313640
1568654732113,9.576807,0.191536,0.316035
1568654732122,9.579201,0.185551,0.329203
1568654732132,9.570822,0.189142,0.355539
1568654732141,9.575610,0.187945,0.366313
1568654732150,9.572019,0.190339,0.381875
1568654732160,9.569624,0.191536,0.383072
1568654732169,9.567230,0.186748,0.389058
1568654732178,9.570822,0.192733,0.396240
1568654732187,9.583989,0.180762,0.402226
1568654732197,9.576807,0.180762,0.414197
1568654732206,9.583989,0.177171,0.418985
1568654732216,9.587581,0.181959,0.408211
1568654732225,9.582792,0.183156,0.384269
1568654732235,9.582792,0.184354,0.371101
1568654732244,9.576807,0.186748,0.343568
1568654732254,9.564836,0.181959,0.332794
1568654732263,9.574412,0.185551,0.330400
1568654732273,9.576807,0.192733,0.330400
1568654732282,9.576807,0.189142,0.337582
1568654732292,9.574412,0.174777,0.348356
1568654732301,9.567230,0.183156,0.347159
1568654732311,9.564836,0.189142,0.345962
1568654732320,9.575610,0.193930,0.355539
1568654732329,9.573215,0.202310,0.343568
1568654732339,9.564836,0.196325,0.357933
1568654732349,9.566033,0.192733,0.365116
1568654732359,9.570822,0.187945,0.375890
1568654732368,9.572019,0.183156,0.383072
1568654732377,9.582792,0.190339,0.369904
1568654732386,9.572019,0.177171,0.347159
1568654732395,9.563639,0.178368,0.343568
1568654732405,9.573215,0.180762,0.349553
1568654732414,9.574412,0.179565,0.355539
1568654732423,9.570822,0.183156,0.369904
1568654732433,9.573215,0.184354,0.368707
1568654732443,9.575610,0.183156,0.373495
1568654732452,9.573215,0.185551,0.385466
1568654732461,9.569624,0.187945,0.387861
1568654732471,9.568427,0.189142,0.378284
1568654732480,9.566033,0.183156,0.390255
1568654732489,9.568427,0.186748,0.384269
1568654732498,9.578004,0.177171,0.378284
1568654732508,9.564836,0.181959,0.367510
1568654732517,9.558850,0.186748,0.362722
1568654732526,9.557653,0.189142,0.359130
1568654732536,9.569624,0.189142,0.341174
1568654732545,9.575610,0.184354,0.336385
1568654732555,9.574412,0.183156,0.324414
1568654732565,9.567230,0.186748,0.328006
1568654732574,9.569624,0.189142,0.325611
1568654732583,9.572019,0.187945,0.336385
1568654732593,9.573215,0.183156,0.332794
1568654732603,9.579201,0.180762,0.326809
1568654732613,9.573215,0.181959,0.316035
1568654732622,9.578004,0.187945,0.324414
1568654732631,9.557653,0.181959,0.338780
1568654732641,9.569624,0.180762,0.378284
1568654732651,9.578004,0.189142,0.390255
1568654732660,9.570822,0.190339,0.383072
1568654732669,9.575610,0.187945,0.381875
1568654732679,9.569624,0.193930,0.377087
1568654732688,9.572019,0.191536,0.386664
1568654732697,9.563639,0.190339,0.404620
1568654732707,9.561244,0.185551,0.408211
1568654732717,9.567230,0.184354,0.411803
1568654732726,9.572019,0.195127,0.421380
1568654732736,9.569624,0.187945,0.421380
1568654732745,9.563639,0.190339,0.408211
1568654732755,9.568427,0.181959,0.385466
1568654732765,9.568427,0.180762,0.383072
1568654732774,9.562442,0.180762,0.379481
1568654732783,9.572019,0.186748,0.389058
1568654732793,9.583989,0.189142,0.391452
1568654732803,9.580399,0.187945,0.387861
1568654732812,9.563639,0.181959,0.393846
1568654732821,9.563639,0.183156,0.373495
1568654732831,9.561244,0.179565,0.353145
1568654732840,9.560047,0.183156,0.354342
1568654732850,9.572019,0.177171,0.367510
1568654732859,9.574412,0.179565,0.373495
1568654732868,9.574412,0.184354,0.386664
1568654732878,9.566033,0.186748,0.409408
1568654732888,9.570822,0.189142,0.402226
1568654732897,9.574412,0.191536,0.407014
1568654732907,9.575610,0.183156,0.408211
1568654732916,9.579201,0.185551,0.409408
1568654732926,9.578004,0.184354,0.417788
1568654732935,9.573215,0.184354,0.409408
1568654732944,9.569624,0.184354,0.409408
1568654732953,9.568427,0.187945,0.410606
1568654732963,9.572019,0.184354,0.408211
1568654732972,9.573215,0.184354,0.393846
1568654732982,9.572019,0.189142,0.389058
1568654732992,9.578004,0.179565,0.383072
1568654733001,9.581595,0.175974,0.390255
1568654733010,9.578004,0.180762,0.403423
1568654733019,9.573215,0.179565,0.410606
1568654733028,9.572019,0.180762,0.418985
1568654733037,9.574412,0.189142,0.408211
1568654733046,9.567230,0.186748,0.390255
1568654733056,9.564836,0.190339,0.387861
1568654733065,9.562442,0.189142,0.387861
1568654733074,9.564836,0.187945,0.385466
1568654733084,9.564836,0.192733,0.379481
1568654733093,9.567230,0.186748,0.381875
1568654733102,9.568427,0.186748,0.398635
1568654733111,9.563639,0.192733,0.398635
1568654733120,9.576807,0.196325,0.404620
1568654733130,9.573215,0.186748,0.396240
1568654733140,9.570822,0.187945,0.402226
1568654733149,9.569624,0.184354,0.386664
1568654733159,9.573215,0.175974,0.385466
1568654733169,9.576807,0.191536,0.380678
1568654733178,9.573215,0.181959,0.359130
1568654733187,9.561244,0.181959,0.337582
1568654733197,9.569624,0.186748,0.324414
1568654733206,9.567230,0.192733,0.323217
1568654733216,9.579201,0.187945,0.335188
1568654733226,9.575610,0.179565,0.330400
1568654733235,9.575610,0.184354,0.351948
1568654733245,9.569624,0.192733,0.366313
1568654733254,9.578004,0.190339,0.377087
1568654733264,9.580399,0.196325,0.387861
1568654733273,9.576807,0.184354,0.404620
1568654733282,9.572019,0.184354,0.414197
1568654733291,9.581595,0.189142,0.413000
1568654733301,9.575610,0.190339,0.414197
1568654733310,9.568427,0.183156,0.418985
1568654733319,9.575610,0.184354,0.426168
1568654733328,9.567230,0.192733,0.452504
1568654733337,9.573215,0.186748,0.464475
1568654733346,9.575610,0.186748,0.480037
1568654733356,9.570822,0.186748,0.484826
1568654733365,9.566033,0.195127,0.463278
1568654733374,9.560047,0.196325,0.444124
1568654733383,9.564836,0.191536,0.416591
1568654733393,9.572019,0.190339,0.407014
1568654733402,9.563639,0.186748,0.409408
1568654733412,9.572019,0.181959,0.404620
1568654733422,9.574412,0.189142,0.402226
1568654733431,9.573215,0.189142,0.392649
1568654733441,9.558850,0.189142,0.383072
1568654733451,9.568427,0.187945,0.375890
1568654733460,9.566033,0.191536,0.362722
1568654733470,9.561244,0.201113,0.360327
1568654733479,9.562442,0.191536,0.362722
1568654733489,9.572019,0.189142,0.368707
1568654733499,9.568427,0.187945,0.381875
1568654733509,9.562442,0.187945,0.399832
1568654733518,9.566033,0.179565,0.426168
1568654733527,9.580399,0.181959,0.452504
1568654733537,9.574412,0.185551,0.445322
1568654733546,9.573215,0.184354,0.451307
1568654733556,9.574412,0.197522,0.454898
1568654733566,9.573215,0.193930,0.440533
1568654733575,9.568427,0.187945,0.427365
1568654733584,9.569624,0.198719,0.428562
1568654733593,9.570822,0.192733,0.435745
1568654733603,9.563639,0.196325,0.430956
1568654733612,9.567230,0.195127,0.418985
1568654733622,9.558850,0.187945,0.404620
1568654733631,9.551667,0.193930,0.393846
1568654733641,9.562442,0.189142,0.401029
1568654733650,9.558850,0.190339,0.401029
1568654733660,9.556456,0.192733,0.409408
1568654733670,9.558850,0.197522,0.423774
1568654733679,9.570822,0.193930,0.426168
1568654733689,9.574412,0.187945,0.433351
1568654733699,9.570822,0.187945,0.435745
1568654733708,9.562442,0.183156,0.444124
1568654733718,9.564836,0.195127,0.422577
1568654733727,9.566033,0.191536,0.410606
1568654733736,9.573215,0.198719,0.403423
1568654733746,9.578004,0.192733,0.399832
1568654733755,9.573215,0.189142,0.397437
1568654733765,9.583989,0.187945,0.391452
1568654733774,9.581595,0.189142,0.390255
1568654733784,9.576807,0.184354,0.381875
1568654733794,9.573215,0.179565,0.381875
1568654733803,9.572019,0.186748,0.389058
1568654733812,9.568427,0.178368,0.389058
1568654733821,9.575610,0.185551,0.398635
1568654733831,9.570822,0.190339,0.397437
1568654733841,9.569624,0.193930,0.389058
1568654733850,9.573215,0.197522,0.387861
1568654733860,9.566033,0.190339,0.373495
1568654733869,9.561244,0.181959,0.369904
1568654733879,9.569624,0.190339,0.383072
1568654733889,9.570822,0.191536,0.398635
1568654733898,9.576807,0.191536,0.405817
1568654733907,9.580399,0.193930,0.414197
1568654733917,9.582792,0.185551,0.434548
1568654733926,9.578004,0.190339,0.434548
1568654733935,9.572019,0.184354,0.436942
1568654733945,9.562442,0.190339,0.450110
1568654733955,9.566033,0.197522,0.451307
1568654733964,9.574412,0.192733,0.466869
1568654733973,9.568427,0.196325,0.481235
1568654733983,9.562442,0.192733,0.490811
1568654733992,9.567230,0.175974,0.488417
1568654734002,9.573215,0.173580,0.487220
1568654734011,9.586384,0.186748,0.490811
1568654734020,9.585187,0.183156,0.488417
1568654734030,9.554062,0.190339,0.465672
1568654734040,9.563639,0.198719,0.512359
1568654734049,9.540894,0.207098,0.531513
1568654734059,9.493010,0.210690,0.281319
1568654734069,9.574412,0.191536,0.347159
1568654734078,9.543288,0.195127,0.396240
1568654734087,9.568427,0.187945,0.464475
1568654734097,9.566033,0.197522,0.557849
1568654734106,9.587581,0.196325,0.541090
1568654734116,9.578004,0.197522,0.450110
1568654734125,9.572019,0.183156,0.318429
1568654734134,9.561244,0.195127,0.350751
1568654734143,9.554062,0.187945,0.379481
1568654734152,9.556456,0.191536,0.403423
1568654734161,9.566033,0.191536,0.438139
1568654734171,9.562442,0.190339,0.470461
1568654734180,9.568427,0.205901,0.497994
1568654734190,9.570822,0.202310,0.512359
1568654734200,9.573215,0.207098,0.531513
1568654734210,9.563639,0.198719,0.537498
1568654734219,9.566033,0.202310,0.559046
1568654734229,9.570822,0.209493,0.581791
1568654734238,9.572019,0.205901,0.605733
1568654734247,9.561244,0.203507,0.616507
1568654734257,9.560047,0.201113,0.627281
1568654734266,9.563639,0.201113,0.624887
1568654734275,9.563639,0.202310,0.620098
1568654734284,9.549273,0.201113,0.610521
1568654734294,9.548077,0.197522,0.590171
1568654734304,9.549273,0.208296,0.609324
1568654734313,9.561244,0.201113,0.602142
1568654734323,9.562442,0.196325,0.604536
1568654734333,9.567230,0.205901,0.597353
1568654734343,9.562442,0.195127,0.599748
1568654734352,9.549273,0.197522,0.591368
1568654734361,9.563639,0.199916,0.580594
1568654734371,9.563639,0.203507,0.548272
1568654734381,9.551667,0.208296,0.543484
1568654734390,9.574412,0.193930,0.555455
1568654734400,9.551667,0.187945,0.620098
1568654734409,9.551667,0.191536,0.651223
1568654734418,9.551667,0.191536,0.651223
1568654734429,9.554062,0.189142,0.624887
1568654734437,9.551667,0.189142,0.622492
1568654734446,9.567230,0.190339,0.569820
1568654734456,9.550470,0.199916,0.544681
1568654734465,9.551667,0.202310,0.538695
1568654734475,9.546879,0.192733,0.539892
1568654734485,9.555259,0.203507,0.563834
1568654734494,9.563639,0.202310,0.577003
1568654734503,9.573215,0.199916,0.587777
1568654734513,9.579201,0.191536,0.611719
1568654734522,9.568427,0.187945,0.639252
1568654734531,9.566033,0.195127,0.696713
1568654734541,9.575610,0.189142,0.506374
1568654734550,9.563639,0.195127,0.509965
1568654734559,9.561244,0.193930,0.530316
1568654734569,9.554062,0.189142,0.521936
1568654734578,9.554062,0.189142,0.523133
1568654734587,9.561244,0.196325,0.530316
1568654734597,9.562442,0.203507,0.544681
1568654734606,9.556456,0.199916,0.557849
1568654734615,9.563639,0.196325,0.569820
1568654734625,9.566033,0.192733,0.572214
1568654734635,9.572019,0.197522,0.569820
1568654734644,9.572019,0.197522,0.563834
1568654734654,9.560047,0.191536,0.562637
1568654734664,9.548077,0.187945,0.562637
1568654734673,9.557653,0.189142,0.568623
1568654734683,9.572019,0.189142,0.571017
1568654734693,9.569624,0.190339,0.571017
1568654734702,9.563639,0.195127,0.561440
1568654734712,9.550470,0.192733,0.554258
1568654734721,9.558850,0.199916,0.545878
1568654734730,9.570822,0.207098,0.550666
1568654734740,9.562442,0.197522,0.548272
1568654734749,9.558850,0.192733,0.549469
1568654734758,9.562442,0.198719,0.556652
1568654734767,9.566033,0.199916,0.560243
1568654734777,9.567230,0.195127,0.550666
1568654734787,9.563639,0.195127,0.555455
1568654734796,9.564836,0.197522,0.556652
1568654734805,9.563639,0.191536,0.568623
1568654734814,9.554062,0.199916,0.571017
1568654734824,9.557653,0.190339,0.590171
1568654734833,9.575610,0.191536,0.588974
1568654734843,9.544485,0.196325,0.597353
1568654734853,9.567230,0.195127,0.605733
1568654734862,9.563639,0.191536,0.618901
1568654734872,9.550470,0.191536,0.633266
1568654734882,9.554062,0.191536,0.638055
1568654734891,9.570822,0.196325,0.658405
1568654734901,9.560047,0.199916,0.669179
1568654734910,9.557653,0.201113,0.673968
1568654734920,9.562442,0.197522,0.690727
1568654734929,9.550470,0.190339,0.693121
1568654734939,9.552865,0.197522,0.699107
1568654734948,9.551667,0.190339,0.688333
1568654734957,9.566033,0.196325,0.694318
1568654734967,9.562442,0.198719,0.683545
1568654734976,9.566033,0.198719,0.676362
1568654734986,9.578004,0.205901,0.669179
1568654734996,9.573215,0.199916,0.663194
1568654735005,9.619903,0.209493,0.642843
1568654735015,9.521740,0.223858,0.593762
1568654735025,9.552865,0.213084,0.611719
1568654735034,9.568427,0.213084,0.673968
1568654735043,9.570822,0.202310,0.635661
1568654735053,9.554062,0.202310,0.599748
1568654735062,9.562442,0.204704,0.582988
1568654735072,9.555259,0.208296,0.569820
1568654735081,9.557653,0.203507,0.586579
1568654735091,9.561244,0.196325,0.608127
1568654735100,9.566033,0.191536,0.621295
1568654735110,9.567230,0.186748,0.639252
1568654735119,9.554062,0.192733,0.651223
1568654735128,9.543288,0.197522,0.635661
1568654735138,9.549273,0.192733,0.633266
1568654735147,9.564836,0.185551,0.646434
1568654735156,9.542090,0.195127,0.658405
1568654735166,9.560047,0.190339,0.657208
1568654735175,9.552865,0.191536,0.663194
1568654735184,9.544485,0.205901,0.663194
1568654735194,9.550470,0.196325,0.652420
1568654735203,9.560047,0.198719,0.642843
1568654735212,9.568427,0.203507,0.616507
1568654735222,9.556456,0.199916,0.604536
1568654735231,9.554062,0.199916,0.590171
1568654735241,9.557653,0.205901,0.574608
1568654735250,9.570822,0.196325,0.574608
1568654735259,9.566033,0.197522,0.572214
1568654735269,9.562442,0.197522,0.579397
1568654735279,9.557653,0.193930,0.585382
1568654735288,9.569624,0.203507,0.585382
1568654735298,9.573215,0.201113,0.565032
1568654735307,9.572019,0.202310,0.550666
1568654735316,9.562442,0.202310,0.562637
1568654735326,9.556456,0.198719,0.587777
1568654735335,9.564836,0.189142,0.582988
1568654735344,9.548077,0.205901,0.590171
1568654735354,9.548077,0.215478,0.593762
1568654735363,9.530120,0.203507,0.604536
1568654735373,9.570822,0.193930,0.678756
1568654735383,9.598354,0.195127,0.719458
1568654735392,9.592369,0.193930,0.717063
1568654735401,9.558850,0.201113,0.633266
1568654735410,9.522937,0.199916,0.574608
1568654735419,9.551667,0.196325,0.573411
1568654735429,9.555259,0.185551,0.596156
1568654735439,9.560047,0.195127,0.651223
1568654735449,9.545682,0.185551,0.651223
1568654735458,9.563639,0.190339,0.659603
1568654735468,9.563639,0.192733,0.639252
1568654735477,9.551667,0.195127,0.569820
1568654735486,9.532514,0.184354,0.484826
1568654735496,9.518148,0.183156,0.380678
1568654735505,9.515755,0.177171,0.286107
1568654735515,9.521740,0.181959,0.269348
1568654735525,9.504981,0.172383,0.320823
1568654735534,9.493010,0.172383,0.470461
1568654735543,9.466674,0.150835,0.678756
1568654735553,9.469068,0.150835,0.852336
1568654735563,9.537302,0.184354,0.972046
1568654735572,9.633071,0.180762,1.065420
1568654735582,9.349358,0.228646,1.954866
1568654735592,9.418790,0.184354,2.153584
1568654735601,9.446322,0.205901,2.038663
1568654735610,9.476251,0.184354,1.924938
1568654735620,9.459491,0.181959,1.826776
1568654735629,9.424775,0.251391,1.769315
1568654735639,9.496601,0.181959,1.765724
1568654735648,9.471462,0.174777,1.771709
1568654735658,9.502586,0.189142,1.746570
1568654735668,9.508572,0.265756,1.599327
1568654735677,9.500193,0.333991,1.405396
1568654735687,9.478644,0.278924,1.154005
1568654735697,9.484630,0.134075,0.867898
1568654735706,9.490616,0.063446,0.596156
1568654735716,9.490616,0.098162,0.392649
1568654735725,9.483433,0.138864,0.351948
1568654735735,9.479841,0.138864,0.314838
1568654735745,9.526528,0.153229,0.314838
1568654735754,9.538500,0.166397,0.407014
1568654735764,9.543288,0.184354,0.563834
1568654735773,9.543288,0.183156,0.713472
1568654735782,9.512163,0.190339,0.829591
1568654735792,9.526528,0.184354,0.887052
1568654735801,9.490616,0.186748,0.786495
1568654735811,9.540894,0.159214,0.778116
1568654735820,9.483433,0.183156,0.932542
1568654735830,9.484630,0.192733,1.145625
1568654735839,9.506178,0.192733,1.374272
1568654735849,9.506178,0.177171,1.547851
1568654735858,9.526528,0.164003,1.587356
1568654735868,9.510966,0.174777,1.527501
1568654735877,9.461885,0.086191,1.480814
1568654735887,9.471462,0.177171,1.491588
1568654735897,9.500193,0.231040,1.482011
1568654735906,9.552865,0.238223,1.604115
1568654735915,9.588778,0.166397,1.509544
1568654735925,9.467871,0.186748,1.511938
