"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.139965000E0,4.312342107E-1,-3.896239042E0,6.610355973E-1,3.975375414E0
6.149920000E0,2.919569314E-1,-3.564539433E0,7.441132665E-1,3.653065120E0
6.159958000E0,1.752816737E-1,-3.526054859E0,8.876666427E-1,3.640293752E0
6.169897000E0,1.270233244E-1,-3.530941725E0,1.036717772E0,3.682182522E0
6.179959000E0,9.770178050E-2,-3.581643581E0,1.132012725E0,3.757548295E0
6.189988000E0,8.365188539E-2,-3.543159008E0,1.144840837E0,3.724464248E0
6.200069000E0,6.899111718E-2,-3.278654337E0,1.094749928E0,3.457283824E0
6.209941000E0,2.561968938E-2,-2.794238329E0,9.841833115E-1,2.962607129E0
6.220009000E0,-3.424510360E-2,-2.183372974E0,8.070324063E-1,2.328001627E0
6.229983000E0,1.951103657E-2,-1.662304878E0,6.146098375E-1,1.772394832E0
6.239971000E0,1.105299518E-1,-1.276237965E0,4.240199029E-1,1.349367663E0
6.249906000E0,1.624535024E-1,-1.035557032E0,2.926838696E-1,1.088316752E0
6.259960000E0,1.856663823E-1,-8.223651052E-1,2.126605213E-1,8.694716033E-1
6.269876000E0,1.728382111E-1,-6.452142000E-1,1.637912989E-1,6.877514091E-1
6.280099000E0,1.166386083E-1,-5.138781667E-1,1.393566877E-1,5.450647865E-1
6.289947000E0,4.150218517E-2,-3.800986707E-1,1.301937103E-1,4.039156262E-1
6.299911000E0,-7.977901027E-3,-2.023368925E-1,1.161438003E-1,2.334378875E-1
6.309889000E0,-3.852116317E-2,7.189886179E-3,6.116593629E-2,7.264190414E-2
6.319896000E0,-4.524067789E-2,2.411512733E-1,-2.130087279E-2,2.462811051E-1
6.329903000E0,-2.263866551E-2,4.909951687E-1,-9.704816341E-2,5.010060986E-1
6.339879000E0,-6.145305000E-3,7.298434973E-1,-1.617998779E-1,7.475884535E-1
6.349921000E0,-1.408655290E-2,9.460897446E-1,-2.179994732E-1,9.709830102E-1
6.359963000E0,-2.386039682E-2,1.114688635E0,-2.662578225E-1,1.146295468E0
6.369946000E0,-2.630385756E-2,1.280843973E0,-3.022988737E-1,1.316296997E0
6.379908000E0,-2.447126061E-2,1.517859697E0,-3.694940507E-1,1.562377277E0
6.389887000E0,-3.302337602E-2,1.596661210E0,-3.633854091E-1,1.637823714E0
6.399874000E0,-5.379279330E-2,1.669354200E0,-3.255117536E-1,1.701644796E0
6.410001000E0,-7.456221431E-2,1.747545004E0,-2.986336946E-1,1.774445025E0
6.419879000E0,-8.067087084E-2,1.894763470E0,-2.790859938E-1,1.916905159E0
6.429872000E0,-6.967529655E-2,2.129946470E0,-2.711447477E-1,2.148265833E0
6.439895000E0,-5.257106200E-2,2.387731552E0,-2.986336946E-1,2.406908342E0
6.449925000E0,-4.157548770E-2,2.635742903E0,-3.725483716E-1,2.662266226E0
6.459862000E0,-2.569299191E-2,2.883754253E0,-4.544043243E-1,2.919448923E0
6.469834000E0,-2.935818210E-2,3.104887486E0,-5.325950980E-1,3.150372318E0
6.479923000E0,-4.462981597E-2,3.286925316E0,-6.034554243E-1,3.342159227E0
6.489828000E0,-6.112317368E-2,3.448193789E0,-6.272791624E-1,3.505318187E0
6.499881000E0,-7.761654258E-2,3.571588516E0,-6.095641255E-1,3.624063642E0
6.509836000E0,-1.124358624E-1,3.679100752E0,-5.796316862E-1,3.726177271E0
6.519984000E0,-1.606942117E-1,3.773784876E0,-5.564188361E-1,3.817967632E0
6.530005000E0,-2.150612175E-1,3.856862545E0,-5.338168144E-1,3.899564131E0
6.540182000E0,-2.688173652E-1,3.936885834E0,-5.325950980E-1,3.981832541E0
6.550066000E0,-3.109670579E-1,4.036457062E0,-5.435906649E-1,4.084749311E0
6.560182000E0,-3.256278336E-1,4.192227840E0,-5.362602472E-1,4.238912927E0
6.569931000E0,-3.030258119E-1,4.365102768E0,-5.307624936E-1,4.407681436E0
6.579972000E0,-2.682065070E-1,4.511099339E0,-5.448123813E-1,4.551787836E0
6.589924000E0,-2.443827540E-1,4.630828857E0,-5.686361194E-1,4.672006622E0
6.599955000E0,-2.462153435E-1,4.814699650E0,-5.845186114E-1,4.856296605E0
6.609958000E0,-2.517131269E-1,5.371197701E0,-7.390675545E-1,5.427646367E0
6.619918000E0,-1.625268161E-1,5.672354221E0,-8.697926998E-1,5.740954339E0
6.629958000E0,-2.263866551E-2,5.943578243E0,-1.014567733E0,6.029592236E0
6.639952000E0,1.099190861E-1,6.137833595E0,-1.137351632E0,6.243288571E0
6.649953000E0,2.125444561E-1,6.236182690E0,-1.246696591E0,6.363128325E0
6.659981000E0,2.748526931E-1,6.212358952E0,-1.373756528E0,6.368371436E0
6.670490000E0,3.108937442E-1,6.132946491E0,-1.427512646E0,6.304560249E0
6.679913000E0,2.882917523E-1,6.151272774E0,-1.370091319E0,6.308598822E0
6.689907000E0,1.667295545E-1,6.118286133E0,-1.245474815E0,6.245993233E0
6.699913000E0,2.012190223E-2,5.872717857E0,-1.111084461E0,5.976933043E0
6.709899000E0,-9.777509421E-2,5.568507195E0,-9.595898986E-1,5.651428591E0
6.719917000E0,-2.211698741E-1,5.243526936E0,-7.641130090E-1,5.303523313E0
6.729999000E0,-3.488407135E-1,4.941148758E0,-5.887947083E-1,4.988318364E0
6.739875000E0,-4.337509871E-1,4.610059738E0,-5.087713599E-1,4.658287132E0
6.749996000E0,-4.355835617E-1,4.295464039E0,-4.696759582E-1,4.342964409E0
6.760160000E0,-3.909904063E-1,3.997361660E0,-4.037024975E-1,4.036675544E0
6.770463000E0,-3.738861978E-1,3.623512030E0,-3.401725292E-1,3.658599140E0
6.780007000E0,-3.696101308E-1,3.206290960E0,-2.607600391E-1,3.238040946E0
6.790114000E0,-3.879360855E-1,2.788459301E0,-2.057821751E-1,2.822825886E0
6.799958000E0,-4.172576070E-1,2.421329260E0,-1.666867882E-1,2.462665990E0
6.810000000E0,-4.209228158E-1,2.117118359E0,-1.294240206E-1,2.162433060E0
6.820218000E0,-4.038185775E-1,1.827568293E0,-1.190393120E-1,1.875432128E0
6.829964000E0,-2.920302451E-1,1.209372640E0,-1.477499753E-1,1.252874256E0
6.839984000E0,-2.199481428E-1,9.198225737E-1,-1.361435354E-1,9.555029120E-1
6.849996000E0,-1.460334510E-1,6.785308123E-1,-9.460470080E-2,7.004854612E-1
6.860179000E0,-9.960769117E-2,4.201347828E-1,-6.345057487E-2,4.364182665E-1
6.870107000E0,-6.356664002E-2,1.599061936E-1,-5.184413493E-2,1.797178978E-1
6.880138000E0,-3.424510360E-2,-2.579683438E-2,-4.023769498E-2,5.879860442E-2
6.889949000E0,-1.714087836E-2,-1.461372823E-1,-2.618779428E-2,1.494513819E-1
6.899901000E0,-6.756169721E-3,-2.017260194E-1,-1.702481508E-2,2.025558616E-1
6.909854000E0,4.850269761E-3,-2.078346759E-1,-1.030529756E-2,2.081465272E-1
6.919919000E0,2.867401578E-2,-1.931739151E-1,-7.861836813E-3,1.954486356E-1
6.929933000E0,5.494122207E-2,-1.742370874E-1,-1.335962396E-2,1.831818224E-1
6.939852000E0,6.776938587E-2,-1.491916180E-1,-2.618779428E-2,1.659416437E-1
6.949993000E0,5.249775946E-2,-1.027658582E-1,-4.268115759E-2,1.230386832E-1
6.959964000E0,1.095892210E-2,-2.762943134E-2,-5.917451531E-2,6.622013826E-2
6.969968000E0,-2.630385756E-2,6.522208452E-2,-8.788518608E-2,1.125594028E-1
6.979923000E0,-3.913202882E-2,1.214216873E-1,-1.178175807E-1,1.736534599E-1
6.989950000E0,-3.119077906E-2,1.324172616E-1,-1.318674833E-1,1.894630017E-1
6.999920000E0,-3.701843554E-3,1.140913069E-1,-1.306457520E-1,1.734901797E-1
7.009876000E0,3.417180106E-2,8.293718100E-2,-1.306457520E-1,1.584758672E-1
7.019915000E0,6.776938587E-2,5.544824153E-2,-1.581346840E-1,1.807588875E-1
7.029880000E0,9.709092230E-2,3.467882052E-2,-2.198320776E-1,2.428073519E-1
7.039865000E0,1.282450408E-1,4.323093593E-2,-2.998554111E-1,3.289817196E-1
7.049902000E0,1.618426293E-1,8.599150181E-2,-3.920960724E-1,4.328127829E-1
7.059856000E0,2.107118517E-1,1.415802389E-1,-6.462160349E-1,6.942907260E-1
7.069870000E0,2.168205082E-1,2.014450282E-1,-8.148148060E-1,8.668993022E-1
7.079938000E0,2.174313664E-1,3.266724050E-1,-1.016400337E0,1.089523247E0
7.089882000E0,2.247617543E-1,5.368100405E-1,-1.276628971E0,1.403019742E0
7.099962000E0,2.675223351E-1,7.493911386E-1,-1.525251150E0,1.720333209E0
7.109869000E0,3.096720278E-1,9.528092742E-1,-1.718284488E0,1.989030884E0
7.120011000E0,3.334957659E-1,1.073149681E0,-1.863059640E0,2.175743755E0
7.132273000E0,3.237219155E-1,1.059099793E0,-1.970571876E0,2.260451673E0
7.149945000E0,2.253726274E-1,8.452969790E-1,-2.177655220E0,2.346806780E0
7.159865000E0,1.447384059E-1,7.548889518E-1,-2.382905960E0,2.503806572E0
7.169885000E0,6.043900922E-2,7.707714438E-1,-2.644967079E0,2.755647354E0
7.179923000E0,4.944343492E-2,9.448680282E-1,-2.833724499E0,2.987509796E0
7.189908000E0,9.342572838E-2,1.114688635E0,-2.966893196E0,3.170759271E0
7.199892000E0,1.306885034E-1,1.095140934E0,-3.096396446E0,3.286956663E0
7.209875000E0,1.807794571E-1,9.900720716E-1,-3.165424347E0,3.321571197E0
7.219940000E0,2.058249265E-1,8.520165086E-1,-3.181306839E0,3.299849881E0
7.229984000E0,1.514579207E-1,6.040052176E-1,-3.156872272E0,3.217701719E0
7.239889000E0,5.188689381E-2,2.545903027E-1,-3.106781244E0,3.117627010E0
7.249902000E0,-5.501452461E-2,-1.021549925E-1,-3.072572708E0,3.074762639E0
7.259856000E0,-1.325944066E-1,-4.149180055E-1,-3.024925232E0,3.056126779E0
7.269867000E0,-1.649702787E-1,-6.519337296E-1,-3.013929605E0,3.088042171E0
7.279905000E0,-1.570290178E-1,-8.339715600E-1,-3.090898752E0,3.205280295E0
7.289988000E0,-7.456221431E-2,-8.608496189E-1,-3.454363585E0,3.560793362E0
7.299848000E0,-3.913202882E-2,-6.659836173E-1,-3.688935757E0,3.748774801E0
7.309943000E0,-1.530828420E-2,-4.081984758E-1,-3.855701923E0,3.877279673E0
7.320129000E0,-2.752558701E-2,-2.560930252E-1,-3.941223145E0,3.949630511E0
7.329961000E0,-6.295577437E-2,-2.237171829E-1,-4.002309799E0,4.009051825E0
7.340111000E0,-8.433605731E-2,-2.347127497E-1,-4.075613499E0,4.083237445E0
7.349989000E0,-6.601010263E-2,-1.980608404E-1,-4.155025959E0,4.160267558E0
7.359914000E0,-2.080607042E-2,-1.339199841E-1,-4.240547180E0,4.242712321E0
7.369925000E0,3.478266671E-2,-1.247570068E-1,-4.340729237E0,4.342660987E0
7.379897000E0,9.953437746E-2,-2.469300628E-1,-4.447630405E0,4.455591742E0
7.390055000E0,1.746708006E-1,-3.837638795E-1,-4.498943329E0,4.518658615E0
7.399990000E0,2.082683891E-1,-4.338548183E-1,-4.442743301E0,4.468732904E0
7.409928000E0,1.410732120E-1,-4.442395270E-1,-4.288194656E0,4.313451497E0
7.419884000E0,-6.845356524E-2,-4.472938478E-1,-4.062174320E0,4.087299583E0
7.430012000E0,-3.787730932E-1,-4.949413538E-1,-3.838597775E0,3.888864728E0
7.439877000E0,-6.634362936E-1,-5.199868083E-1,-3.655338287E0,3.751270717E0
7.449912000E0,-8.326459527E-1,-4.210266471E-1,-3.494069815E0,3.616501983E0
7.459912000E0,-8.558588624E-1,-2.438757420E-1,-3.391444445E0,3.506260856E0
7.469831000E0,-7.911071181E-1,-6.672480702E-2,-3.377394438E0,3.469451810E0
7.479971000E0,-6.854274273E-1,6.461121887E-2,-3.433594227E0,3.501935848E0
7.489860000E0,-5.656978488E-1,7.682852447E-2,-3.536219597E0,3.582005823E0
7.499889000E0,-4.930049181E-1,8.049371839E-2,-3.591808319E0,3.626378371E0
7.509907000E0,-4.404704869E-1,1.501323581E-1,-3.558821440E0,3.589117442E0
7.519888000E0,-4.881179929E-1,-8.260730654E-2,-3.448254824E0,3.483610838E0
7.529991000E0,-5.027787089E-1,-7.833124697E-2,-3.252778053E0,3.292337662E0
7.539842000E0,-4.716246128E-1,-5.145317689E-2,-3.026757956E0,3.063713584E0
7.549923000E0,-3.891578019E-1,-2.640770003E-2,-2.807457209E0,2.834423599E0
7.559911000E0,-2.743151486E-1,-4.839884862E-2,-2.579604626E0,2.594600407E0
7.569881000E0,-1.655811369E-1,-1.204809546E-1,-2.326706409E0,2.335700214E0
7.579928000E0,-4.951673746E-2,-1.717936248E-1,-2.037766933E0,2.045595031E0
7.590029000E0,5.738468096E-2,-2.060020864E-1,-1.709121585E0,1.722447809E0
7.599923000E0,1.270233244E-1,-2.829711139E-1,-1.326109052E0,1.361900434E0
7.609898000E0,1.508470625E-1,-4.399634600E-1,-9.076663256E-1,1.019892563E0
7.619939000E0,1.673404276E-1,-5.780190229E-1,-5.295407772E-1,8.015748526E-1
7.629925000E0,1.954402179E-1,-6.446033120E-1,-1.819584221E-1,6.977242836E-1
7.639870000E0,2.424768507E-1,-6.421598792E-1,1.405784190E-1,7.006615627E-1
7.649942000E0,3.121154904E-1,-6.030644774E-1,3.922549188E-1,7.841981667E-1
7.659867000E0,4.110756516E-1,-4.882218242E-1,6.005599499E-1,8.763652175E-1
7.670215000E0,5.039272308E-1,-3.330620527E-1,7.667152882E-1,9.760764919E-1
7.679913000E0,5.198097229E-1,-2.548713088E-1,8.858340383E-1,1.058236021E0
7.690016000E0,4.794925749E-1,-1.974499673E-1,9.719660282E-1,1.101643127E0
7.699963000E0,3.982474804E-1,-1.583545953E-1,1.028165579E0,1.113912784E0
7.709876000E0,3.267762363E-1,-9.482461214E-2,1.070315361E0,1.123098120E0
7.719923000E0,2.821830809E-1,-9.914341383E-3,1.121017098E0,1.156029809E0
7.729926000E0,2.546941638E-1,5.605910718E-2,1.215090394E0,1.242761605E0
7.739846000E0,2.436985821E-1,9.454362094E-2,1.601768136E0,1.622956764E0
7.750045000E0,1.929967552E-1,-1.272004694E-1,1.733714938E0,1.749055515E0
7.759917000E0,1.459601372E-1,-2.322692871E-1,1.808240533E0,1.828930619E0
7.770043000E0,1.294667721E-1,-2.218845785E-1,1.861385822E0,1.879029428E0
7.779963000E0,1.557339877E-1,-1.565220058E-1,1.893761635E0,1.906589978E0
7.789949000E0,2.174313664E-1,-9.303475730E-3,1.924304962E0,1.936572369E0
7.800132000E0,2.889026105E-1,1.794538796E-1,2.002495766E0,2.031171510E0
7.809875000E0,3.243328035E-1,3.395005763E-1,2.163764000E0,2.214119928E0
7.819904000E0,2.504180968E-1,3.205637634E-1,2.349467039E0,2.384421464E0
7.829927000E0,1.459601372E-1,1.476888955E-1,2.508903027E0,2.517481036E0
7.839948000E0,7.265631109E-2,-5.638283677E-3,2.601754427E0,2.602774832E0
7.849866000E0,2.745228447E-2,-1.516350806E-1,2.599921942E0,2.604484772E0
7.859903000E0,6.682865322E-3,-1.736262292E-1,2.551663637E0,2.557572686E0
7.869890000E0,-1.042136177E-2,4.750699177E-2,2.560826540E0,2.561288365E0
7.879940000E0,-1.103222650E-2,3.425548971E-1,2.640239000E0,2.662391321E0
7.889860000E0,-3.090978367E-3,5.355883241E-1,2.747140408E0,2.798864917E0
7.900101000E0,-3.485596925E-2,4.311303794E-1,2.777683735E0,2.811159062E0
7.909870000E0,3.628539387E-3,1.531866789E-1,2.800285816E0,2.804474991E0
7.919925000E0,2.046031952E-1,-3.190548718E-2,2.954834700E0,2.962081790E0
7.929928000E0,4.141299725E-1,-3.805688582E-3,3.167415619E0,3.194376280E0
7.939843000E0,4.972076416E-1,2.527576983E-1,3.332960129E0,3.379308378E0
7.950082000E0,5.399682522E-1,3.352245092E-1,3.477124453E0,3.534732754E0
7.959920000E0,4.807142913E-1,5.032124519E-1,3.668325186E0,3.733753965E0
7.969904000E0,9.098226577E-2,3.230072260E-1,3.609071255E0,3.624638846E0
7.979928000E0,3.844786063E-2,2.533685863E-1,3.654275417E0,3.663250292E0
7.989882000E0,6.532592326E-2,1.440237015E-1,3.865634680E0,3.868868282E0
7.999909000E0,1.123625487E-1,-2.701856568E-2,4.136248112E0,4.137862224E0
8.009895000E0,1.887207031E-1,8.232631534E-2,4.478332520E0,4.483063158E0
8.019897000E0,2.467529029E-1,3.963110447E-1,4.930983543E0,4.953034236E0
8.029891000E0,1.820011884E-1,4.720583260E-1,5.116686821E0,5.141638603E0
8.039988000E0,3.844786063E-2,2.686402202E-1,5.018948078E0,5.026279500E0
8.049929000E0,-5.257106200E-2,2.222144604E-1,4.955418110E0,4.960676529E0
8.059942000E0,-1.057163402E-1,4.745017886E-1,4.930983543E0,4.954889161E0
8.069856000E0,-1.527529657E-1,6.046161056E-1,4.797814846E0,4.838173354E0
8.079934000E0,-1.906266063E-1,4.451802671E-1,4.578514576E0,4.604054702E0
8.089846000E0,-1.924592108E-1,2.417621464E-1,4.447178364E0,4.457901399E0
8.099936000E0,-1.655811369E-1,-1.480126288E-2,4.398920059E0,4.402060186E0
8.109882000E0,-4.707327485E-2,-1.137614325E-1,4.324394703E0,4.326146912E0
8.119855000E0,1.771142632E-1,5.483737588E-2,4.226655960E0,4.230720648E0
8.129943000E0,3.768672049E-1,3.010160625E-1,4.104483128E0,4.132725651E0
8.139844000E0,5.204205513E-1,6.522635818E-1,4.007355213E0,4.093309313E0
8.149884000E0,5.735658407E-1,8.959988356E-1,3.957264423E0,4.097771761E0
8.159890000E0,5.057597756E-1,8.660663962E-1,3.824095964E0,3.953425590E0
8.169844000E0,3.762563467E-1,8.062016368E-1,3.639614582E0,3.746775177E0
8.179919000E0,2.235400230E-1,7.194587588E-1,3.459409237E0,3.540494784E0
8.189860000E0,5.127602816E-2,6.766982079E-1,3.263932467E0,3.333737368E0
8.199971000E0,-1.881831437E-1,5.343666077E-1,2.874811172E0,2.930102361E0
8.209895000E0,-1.704680622E-1,2.949074209E-1,2.759968519E0,2.780909199E0
8.219844000E0,-1.069380715E-1,-1.907731965E-2,2.690330029E0,2.692522118E0
8.230290000E0,-3.424510360E-2,-3.373381197E-1,2.606641531E0,2.628602253E0
8.239850000E0,2.623055317E-2,-6.262773871E-1,2.496074915E0,2.573577547E0
8.249871000E0,4.272391647E-2,-8.419128060E-1,2.325643301E0,2.473713660E0
8.259902000E0,5.433035642E-2,-8.926146030E-1,2.098401546E0,2.281008914E0
8.269832000E0,9.464745969E-2,-7.551699281E-1,1.822290421E0,1.974837244E0
8.279948000E0,1.306885034E-1,-5.334258676E-1,1.503418803E0,1.600590747E0
8.289846000E0,1.471818686E-1,-3.214556277E-1,1.212036014E0,1.262548027E0
8.299927000E0,1.581774503E-1,-1.699610353E-1,1.002509236E0,1.029044036E0
8.309933000E0,1.685621589E-1,-8.016384393E-2,8.687297702E-1,8.885554889E-1
8.319843000E0,1.655078232E-1,-4.351192713E-2,7.722131014E-1,7.909482924E-1
8.329887000E0,1.190820709E-1,-9.238114953E-2,6.866919398E-1,7.030367249E-1
8.339817000E0,3.356093541E-2,-2.096672803E-1,6.017816663E-1,6.381440893E-1
8.349905000E0,-6.295577437E-2,-3.092383146E-1,5.064867139E-1,5.967583733E-1
8.359903000E0,-1.356487423E-1,-3.318403363E-1,3.928657770E-1,5.318478249E-1
8.369840000E0,-1.808527708E-1,-2.927449346E-1,2.639732063E-1,4.336924890E-1
8.379950000E0,-2.022330463E-1,-2.053912133E-1,1.295828521E-1,3.160308072E-1
8.389947000E0,-1.863505542E-1,-7.222259790E-2,7.409794256E-3,1.999938443E-1
8.399965000E0,-1.460334510E-1,6.583295017E-2,-9.032864869E-2,1.838994587E-1
8.409897000E0,-1.136575937E-1,1.776212901E-1,-1.587455422E-1,2.639460522E-1
8.419867000E0,-1.093815342E-1,2.533685863E-1,-1.941757351E-1,3.374376634E-1
8.429959000E0,-1.894048750E-1,1.397476494E-1,-2.509862185E-1,3.440896599E-1
8.439987000E0,-1.942918003E-1,8.721323311E-2,-2.387688905E-1,3.199469249E-1
8.449999000E0,-1.680245996E-1,1.293629259E-1,-2.320493758E-1,3.143468553E-1
8.459850000E0,-1.307618171E-1,2.289339751E-1,-2.326602340E-1,3.516250876E-1
8.469873000E0,-9.594249725E-2,2.997943461E-1,-2.186103463E-1,3.832389545E-1
8.479954000E0,-5.929058045E-2,3.193420172E-1,-1.746280491E-1,3.687677486E-1
8.489916000E0,-3.485596925E-2,2.808575034E-1,-1.110980660E-1,3.040372610E-1
8.499910000E0,-1.347568724E-2,2.313774377E-1,-5.550932884E-2,2.383241457E-1
8.509880000E0,1.584584452E-2,1.867842674E-1,-2.557692863E-2,1.891920522E-1
8.520008000E0,6.776938587E-2,1.519649476E-1,-4.196645692E-3,1.664441251E-1
8.529880000E0,1.331319660E-1,9.820880741E-2,2.634661831E-2,1.675208480E-1
8.539880000E0,1.789468676E-1,2.734844014E-2,3.612045944E-2,1.845930827E-1
8.549911000E0,1.954402179E-1,-5.756182969E-2,1.718363725E-2,2.044639831E-1
8.560424000E0,2.174313664E-1,-1.015441269E-1,-7.861836813E-3,2.401029306E-1
8.569883000E0,2.382007837E-1,-9.665720165E-2,-3.168558329E-2,2.590100465E-1
8.579936000E0,2.333138734E-1,-7.222259790E-2,-5.612019449E-2,2.506011640E-1
8.589946000E0,2.186530977E-1,-2.518597245E-2,-7.566788048E-2,2.327426444E-1
8.599982000E0,2.180422395E-1,1.207680814E-2,-8.849605173E-2,2.356264389E-1
8.609884000E0,2.192639709E-1,2.246151865E-2,-9.338296950E-2,2.393775005E-1
8.619920000E0,2.265943438E-1,7.800751366E-3,-9.460470080E-2,2.456743734E-1
8.629924000E0,2.382007837E-1,1.390940417E-2,-9.704816341E-2,2.575877150E-1
8.639975000E0,2.210965604E-1,1.635286584E-2,-1.159849837E-1,2.502071575E-1
8.649966000E0,6.899111718E-2,-2.188302577E-1,-1.544694901E-1,2.765994925E-1
8.660002000E0,-5.562539026E-2,-1.064310521E-1,-1.324783415E-1,1.788078965E-1
8.669912000E0,-1.319835484E-1,-1.362226903E-3,-8.727432042E-2,1.582350142E-1
8.679974000E0,-1.582507491E-1,-1.602299139E-2,-6.650490314E-2,1.724034164E-1
8.690013000E0,-1.661919951E-1,-4.778798670E-2,-4.634634778E-2,1.790292012E-1
8.699937000E0,-2.022330463E-1,-7.955297828E-2,-3.412904218E-2,2.199810739E-1
8.709880000E0,-2.529348731E-1,-1.455264241E-1,-4.207029194E-2,2.948285936E-1
8.719852000E0,-2.963063121E-1,-2.188302577E-1,-4.023769498E-2,3.705444431E-1
8.730151000E0,-3.329582214E-1,-2.725864053E-1,-2.191173658E-2,4.308650018E-1
8.740004000E0,-3.384560049E-1,-2.811385095E-1,1.301141456E-3,4.399920701E-1
8.749980000E0,-3.152431250E-1,-1.992825717E-1,1.168585010E-2,3.731331268E-1
8.759898000E0,-2.871433198E-1,-8.566162735E-2,1.912007108E-3,2.996545616E-1
8.769923000E0,-2.785912156E-1,-2.824029699E-2,-3.412904218E-2,2.820910692E-1
8.779978000E0,-2.932519615E-1,-6.249149330E-3,-6.833749264E-2,3.011739990E-1
8.789938000E0,-3.384560049E-1,1.452026889E-2,-8.116566390E-2,3.483549489E-1
8.799950000E0,-4.013751149E-1,3.895488009E-2,-5.978538096E-2,4.076686857E-1
8.809881000E0,-4.728463590E-1,3.895488009E-2,-2.679865807E-2,4.752045139E-1
8.819889000E0,-5.076656342E-1,-5.817269534E-2,2.145969681E-2,5.114381460E-1
8.829965000E0,-5.137742758E-1,-1.369743049E-1,8.010275662E-2,5.377196465E-1
8.839919000E0,-5.076656342E-1,-1.717936248E-1,1.161438003E-1,5.483856562E-1
8.849892000E0,-4.826202095E-1,-1.247570068E-1,1.161438003E-1,5.118358718E-1
8.859891000E0,-4.624616504E-1,-7.222259790E-2,6.238766760E-2,4.722066314E-1
8.869882000E0,-4.380270243E-1,-4.595538974E-2,-1.152702793E-2,4.405819381E-1
8.879987000E0,-4.203119576E-1,-4.473365843E-2,-6.640106440E-3,4.227379010E-1
8.889949000E0,-4.251988530E-1,-3.251635283E-2,1.596190967E-2,4.267389839E-1
8.899944000E0,-3.934338689E-1,3.101363033E-2,2.329229005E-2,3.953410998E-1
8.909931000E0,-3.079127371E-1,1.482997537E-1,3.428786248E-2,3.434803170E-1
8.919861000E0,-2.168938220E-1,2.613098323E-1,4.467257112E-2,3.425221118E-1
8.929955000E0,-1.643594056E-1,3.498852849E-1,5.627901107E-2,3.906418486E-1
8.939960000E0,-1.515312344E-1,3.938675821E-1,5.505727977E-2,4.255874661E-1
8.949929000E0,-1.765767038E-1,3.291158676E-1,9.242391214E-3,3.736067564E-1
8.959919000E0,-2.077308446E-1,2.442056090E-1,-1.030529756E-2,3.207720100E-1
8.969867000E0,-2.535457313E-1,2.057210952E-1,2.756834589E-2,3.276684614E-1
8.979977000E0,-3.366234004E-1,1.812864840E-1,6.238766760E-2,3.873916934E-1
8.989903000E0,-4.276423156E-1,1.788430214E-1,8.315708488E-2,4.709329859E-1
8.999976000E0,-5.143851638E-1,1.611279249E-1,9.048746526E-2,5.465732213E-1
9.009958000E0,-5.815803409E-1,1.189782247E-1,7.032891363E-2,5.977772720E-1
9.019858000E0,-5.870781541E-1,9.698707610E-2,4.406170547E-2,5.966646343E-1
9.029951000E0,-5.137742758E-1,1.513540894E-1,2.268142439E-2,5.360844279E-1
9.039965000E0,-4.355835617E-1,2.032776326E-1,-5.418375134E-3,4.807121736E-1
9.050002000E0,-3.861034811E-1,1.983907074E-1,-3.473990783E-2,4.354786241E-1
9.060195000E0,-3.787730932E-1,1.476888955E-1,-4.940067232E-2,4.095381453E-1
9.069859000E0,-3.818274438E-1,1.379150450E-1,-2.252260223E-2,4.065956519E-1
9.079969000E0,-3.793839812E-1,1.305846572E-1,1.351844706E-2,4.014564812E-1
9.089912000E0,-4.740680754E-1,2.820792496E-1,2.940094285E-2,5.524252516E-1
9.099958000E0,-6.188431382E-1,5.300905108E-1,1.657277159E-2,8.150076295E-1
9.109921000E0,-4.930049181E-1,1.733452380E-1,3.306613117E-2,5.236370784E-1
9.119826000E0,-3.604471385E-1,2.429411188E-2,1.204198673E-1,3.808061029E-1
9.129901000E0,-2.547674477E-1,-1.033767238E-1,1.155329421E-1,2.982298780E-1
9.139871000E0,-1.240423024E-1,-1.546894014E-1,7.032891363E-2,2.103840768E-1
9.149980000E0,5.461134948E-3,-1.418612301E-1,5.688987672E-2,1.529408078E-1
9.159955000E0,1.258015931E-1,-6.305961311E-2,4.955949634E-2,1.491934962E-1
9.169964000E0,2.278160751E-1,4.689612985E-2,2.145969681E-2,2.335806705E-1
9.179967000E0,2.675223351E-1,1.739560962E-1,1.718363725E-2,3.195687728E-1
9.189904000E0,2.015488744E-1,2.136623412E-1,-1.763568074E-2,2.942525481E-1
9.199867000E0,8.670620620E-2,2.423730046E-1,-4.207029194E-2,2.608304986E-1
9.209924000E0,-3.791029751E-2,3.028486669E-1,-4.451375082E-2,3.084412095E-1
9.219844000E0,-1.606942117E-1,3.297267258E-1,-4.023769498E-2,3.690005630E-1
9.230017000E0,-2.914193869E-1,3.040703833E-1,-2.130087279E-2,4.217081742E-1
9.239898000E0,-3.897686899E-1,2.887987792E-1,-2.252260223E-2,4.856249933E-1
9.249934000E0,-3.970990777E-1,2.869661748E-1,-4.329202324E-2,4.918449576E-1
9.259932000E0,-3.390668631E-1,2.900204957E-1,-5.795278400E-2,4.499297175E-1
9.269903000E0,-2.614869773E-1,2.735271454E-1,-5.062240362E-2,3.817789496E-1
