"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.996329648E1	-4.609410465E-2	6.596839428E-2	6.750774384E-2	1.050418536E-1
1.997334899E1	-4.386007786E-2	7.189488411E-2	1.450824738E-2	8.545800157E-2
1.998335424E1	-5.603794754E-2	1.193113327E-1	-7.557582855E-2	1.519445673E-1
1.999338337E1	-8.260197937E-2	1.325907707E-1	-1.825284958E-1	2.402499766E-1
2.000329694E1	-7.219149172E-2	1.184355021E-1	-2.250251770E-1	2.643386273E-1
2.001333322E1	-7.136175036E-2	1.595628262E-1	-2.413616180E-1	2.980070898E-1
2.002336036E1	-8.823002875E-2	1.914925575E-1	-2.338008881E-1	3.148281957E-1
2.003342293E1	-5.585001409E-2	1.937401295E-1	-1.400489807E-1	2.454957817E-1
2.004332721E1	-1.564632356E-2	1.900573969E-1	-7.978057861E-2	2.067161394E-1
2.005327436E1	-8.555933833E-3	1.779404879E-1	-5.061244965E-2	1.851962237E-1
2.006328693E1	1.762017608E-3	1.796946526E-1	-1.659297943E-2	1.804677252E-1
2.007332471E1	-1.596346498E-2	1.651982069E-1	-2.833366394E-3	1.659918906E-1
2.008332311E1	1.591746509E-2	1.322208643E-1	3.614234924E-2	1.379927247E-1
2.009335830E1	1.103511453E-2	9.822773933E-2	5.710887909E-2	1.141572889E-1
2.010331140E1	3.569394350E-3	9.106516838E-2	5.163478851E-2	1.047461544E-1
2.011330345E1	7.342666388E-3	8.885896206E-2	2.934837341E-2	9.386776289E-2
2.012327498E1	-4.769444466E-3	9.486103058E-2	-3.004837036E-2	9.962061676E-2
2.013326474E1	-3.082802892E-2	8.772540092E-2	-2.199382782E-1	2.387864308E-1
2.014328812E1	-2.704705298E-2	7.765686512E-2	-2.123746872E-1	2.277391919E-1
2.015331231E1	-1.760534942E-2	8.129084110E-2	-1.666927338E-1	1.862917515E-1
2.016328790E1	-1.220664382E-2	8.051109314E-2	-1.044178009E-1	1.324164469E-1
2.017326220E1	2.335298061E-2	7.756209373E-2	-2.778434753E-2	8.563416407E-2
2.018334585E1	2.613461018E-2	9.795415401E-2	1.046180725E-3	1.013860377E-1
2.019331668E1	8.588552475E-3	9.571087360E-2	-8.731555939E-2	1.298396760E-1
2.020326359E1	-1.628080010E-2	8.843719959E-2	-1.623411179E-1	1.855824379E-1
2.021324404E1	-1.749996841E-2	1.213564873E-1	-1.714582443E-1	2.107879870E-1
2.022332627E1	-6.005638838E-2	1.465215683E-1	-1.579132080E-1	2.236334524E-1
2.023336238E1	-3.589463234E-2	1.495571136E-1	-1.288928986E-1	2.006717075E-1
2.024332694E1	-1.269158721E-2	1.449940205E-1	-9.877014160E-2	1.758973656E-1
2.025336622E1	-2.918086946E-2	1.349654198E-1	-1.106014252E-1	1.769176727E-1
2.026339186E1	-4.857264459E-2	1.216183901E-1	-1.152706146E-1	1.744638908E-1
2.027334568E1	-2.145612240E-2	1.012239456E-1	-8.162212372E-2	1.317908321E-1
2.028333959E1	2.746763825E-2	6.922030449E-2	-2.283573151E-2	7.789346788E-2
2.029331054E1	3.043387830E-2	3.532695770E-2	2.382278442E-3	4.668929363E-2
2.030326852E1	2.362853289E-2	5.450415611E-2	4.189968109E-2	7.269521219E-2
2.031333701E1	9.202599525E-3	5.590569973E-2	9.574699402E-2	1.112547615E-1
2.032338876E1	-1.041695476E-3	5.900835991E-2	1.126699448E-1	1.271911480E-1
2.033337663E1	3.924965858E-3	4.635310173E-2	5.432415009E-2	7.152012779E-2
2.034332906E1	2.220889926E-2	3.517448902E-2	-7.507324219E-3	4.227102792E-2
2.035328228E1	1.079919934E-2	3.672885895E-2	-8.724498749E-2	9.527496853E-2
2.036334739E1	2.344772220E-3	2.084779739E-2	-9.522628784E-2	9.750986878E-2
2.037347544E1	-2.963882685E-2	4.883062840E-2	-7.936096191E-2	9.778063511E-2
2.038338997E1	-6.341609359E-2	7.118976116E-2	-1.006364822E-1	1.386264209E-1
2.039332874E1	-6.616876274E-2	6.210410595E-2	-1.110754013E-1	1.434328063E-1
2.040367612E1	-4.756568372E-2	7.042407990E-2	-1.238174438E-1	1.501759125E-1
2.041348531E1	-4.629614949E-2	8.187651634E-2	-1.329011917E-1	1.628183778E-1
2.042335490E1	-6.979898363E-2	1.041996479E-1	-1.587600708E-1	2.023220819E-1
2.043333720E1	-6.258439273E-2	1.069533825E-1	-1.679658890E-1	2.087303814E-1
2.044338735E1	-4.139673710E-2	1.001323462E-1	-1.438121796E-1	1.800614328E-1
2.045333742E1	-2.445237339E-2	9.699618816E-2	-1.365833282E-1	1.692961448E-1
2.046336446E1	-3.282248974E-2	6.356930733E-2	-1.462097168E-1	1.627748566E-1
2.047330098E1	-1.963883638E-2	5.051302910E-2	-8.279800415E-2	9.895837253E-2
2.048332324E1	7.647484541E-3	6.043839455E-2	2.610015869E-2	6.627595219E-2
2.049329787E1	2.353553474E-2	3.801655769E-2	1.146612167E-1	1.230706085E-1
2.050334569E1	3.028945625E-2	1.906645298E-2	1.206293106E-1	1.258269103E-1
2.051331609E1	1.401157677E-2	2.845954895E-2	6.198501587E-2	6.963054217E-2
2.052327380E1	2.320140600E-2	3.122651577E-2	3.693294525E-2	5.364180247E-2
2.053330765E1	2.852253616E-2	1.176273823E-2	-4.190063477E-2	5.203422214E-2
2.054329407E1	2.546258271E-2	1.185739040E-2	-1.266241074E-1	1.297019868E-1
2.055327829E1	-6.467700005E-4	1.665592194E-2	-2.280893326E-1	2.286975769E-1
2.056325639E1	4.940226674E-3	1.492273808E-2	-2.386455536E-1	2.391626940E-1
2.057324645E1	2.447739244E-2	2.639245987E-2	-1.583843231E-1	1.624232080E-1
2.058333997E1	-8.029535413E-3	7.497632504E-2	-6.273746490E-2	9.809134650E-2
2.059330774E1	-9.920313954E-3	8.089578152E-2	-2.700805664E-2	8.586020743E-2
2.060325812E1	-2.101099491E-2	1.079957485E-1	-1.755619049E-2	1.114125820E-1
2.061324881E1	-3.721401840E-2	1.139534712E-1	-1.636505127E-2	1.209879815E-1
2.062326915E1	-4.832193255E-3	9.470188618E-2	-8.202934265E-2	1.253818583E-1
2.063327783E1	7.915973663E-3	7.789146900E-2	-1.176176071E-1	1.412927637E-1
2.064326166E1	-2.058148384E-2	8.350145817E-2	-1.424016953E-1	1.663560453E-1
2.065333758E1	-1.603695750E-2	7.540786266E-2	-1.026344299E-1	1.283641537E-1
2.066330654E1	8.795186877E-3	5.111527443E-2	-5.216217041E-2	7.355962625E-2
2.067338302E1	2.954192460E-2	7.114338875E-2	9.089469910E-3	7.756755465E-2
2.068337176E1	4.022505879E-2	5.550801754E-2	2.961730957E-2	7.467516583E-2
2.069337763E1	3.152705729E-2	7.758724689E-2	-7.237434387E-3	8.406019676E-2
2.070333356E1	-1.213760674E-2	6.620156765E-2	2.909564972E-2	7.332479723E-2
2.071329903E1	8.951947093E-3	5.365788937E-2	-1.938056946E-2	5.774870492E-2
2.072326777E1	3.428623080E-3	6.063830853E-2	6.156349182E-2	8.648019104E-2
2.073328963E1	-1.470893621E-4	5.733251572E-2	5.883598328E-2	8.215054426E-2
2.074329957E1	1.162320375E-3	5.890595913E-2	-3.597259521E-3	5.902714025E-2
2.075333003E1	1.849788427E-2	4.835200310E-2	-7.423591614E-2	9.050447045E-2
2.076329577E1	1.756098866E-2	4.561889172E-2	-1.280488968E-1	1.370619990E-1
2.077330963E1	-3.694981337E-3	5.994713306E-2	-1.976814270E-1	2.066041099E-1
2.078336557E1	-2.463854849E-2	4.458498955E-2	-1.777429581E-1	1.848984546E-1
2.079333903E1	6.724104285E-3	2.237749100E-2	-1.292877197E-1	1.313821912E-1
2.080331727E1	1.214706898E-2	6.103289127E-2	3.634643555E-2	7.206683342E-2
2.081330788E1	2.157449722E-3	5.756795406E-2	4.039859772E-2	7.036171276E-2
2.082332419E1	1.905070245E-2	6.877648830E-2	2.782249451E-2	7.659781856E-2
2.083338735E1	1.964592934E-2	7.194471359E-2	-9.761810303E-3	7.521500710E-2
2.084334542E1	3.077508509E-2	7.435774803E-2	-4.963302612E-2	9.454955228E-2
2.085331746E1	4.812033474E-2	9.082973003E-2	-1.074190140E-1	1.486756572E-1
2.086329548E1	1.535855234E-2	3.720188141E-2	-1.988210678E-1	2.028538442E-1
2.087349999E1	1.158633828E-2	9.702372551E-2	-1.144027710E-1	1.504521205E-1
2.088338874E1	-2.517133951E-3	9.003126621E-2	-8.764266968E-2	1.256710086E-1
2.089332912E1	1.349128783E-2	6.574571133E-2	-8.252239227E-2	1.063694441E-1
2.090326431E1	3.895750642E-2	4.357755184E-2	-1.120510101E-1	1.263808498E-1
2.091332241E1	2.370296419E-2	2.460968494E-2	-1.115713120E-1	1.166860092E-1
2.092350595E1	3.416830301E-2	1.634132862E-2	-4.881763458E-2	6.178732393E-2
2.093338773E1	5.099371076E-2	3.327381611E-2	1.511764526E-2	6.273793568E-2
2.094333561E1	1.625186205E-2	2.858233452E-2	8.410453796E-3	3.393830579E-2
2.095328706E1	-7.627382874E-3	4.043400288E-2	-5.093955994E-2	6.548224435E-2
2.096328178E1	-2.739419043E-2	5.824220181E-2	-1.198987961E-1	1.360820232E-1
2.097333814E1	-3.614446521E-2	7.122814655E-2	-1.876592636E-1	2.039506569E-1
2.098335632E1	-3.374712169E-2	6.765747070E-2	-1.991653442E-1	2.130334150E-1
2.099336291E1	1.826673746E-3	4.331064224E-2	-1.796178818E-1	1.847748141E-1
2.100331570E1	2.657780051E-2	4.493069649E-2	-1.423664093E-1	1.516355548E-1
2.101336810E1	2.070803940E-2	2.238130569E-2	-1.112451553E-1	1.153483001E-1
2.102346130E1	2.589763701E-2	2.199363708E-2	-8.141136169E-2	8.821687757E-2
2.103346540E1	4.550205171E-2	-1.121008396E-2	-2.773380280E-2	5.445426071E-2
2.104336895E1	3.346720338E-2	1.468563080E-2	-2.560806274E-2	4.462616196E-2
2.105333422E1	4.396151006E-2	2.650845051E-2	-1.276874542E-2	5.289946290E-2
2.106330186E1	1.958020031E-2	1.929724216E-2	2.425193787E-3	2.759799566E-2
2.107342268E1	-5.724281073E-4	4.043495655E-2	-5.085945129E-3	4.075757872E-2
2.108345559E1	1.110975444E-2	4.517531395E-2	-6.485939026E-3	4.697130017E-2
2.109337605E1	1.625660062E-2	1.745426655E-2	-2.202987671E-2	3.246912306E-2
2.110330327E1	7.801637053E-3	2.660417557E-2	-6.607246399E-2	7.165345906E-2
2.111337289E1	-5.020022392E-3	2.420651913E-2	-1.064014435E-1	1.092356323E-1
2.112334769E1	1.510614157E-2	1.900470257E-2	-1.059579849E-1	1.087035823E-1
2.113333010E1	1.174138486E-2	2.150750160E-2	-7.806110382E-2	8.181667723E-2
2.114330430E1	-8.857250214E-5	1.991963387E-2	-2.514648438E-2	3.208029512E-2
2.115328440E1	-3.730192780E-3	3.343510628E-2	3.243255615E-2	4.672998361E-2
2.116337845E1	1.398593187E-3	3.014791012E-2	4.092884064E-2	5.085295019E-2
2.117333647E1	-5.433857441E-3	3.207635880E-2	-7.476806641E-4	3.254195179E-2
2.118345099E1	-6.829932332E-3	1.139426231E-2	-8.655738831E-2	8.757087792E-2
2.119348174E1	5.271092057E-3	1.262831688E-2	-1.075878143E-1	1.084545831E-1
2.120339012E1	4.570677876E-3	6.713509560E-3	-1.154336929E-1	1.157190553E-1
2.121336281E1	3.137737513E-4	2.544891834E-2	-1.401386261E-1	1.424309672E-1
2.122333116E1	-7.768958807E-3	1.774942875E-2	-1.374835968E-1	1.388421346E-1
2.123331783E1	1.140096784E-2	2.939176559E-2	-1.230726242E-1	1.270461679E-1
2.124344566E1	1.231253147E-2	2.310752869E-2	-1.062650681E-1	1.094432319E-1
2.125351358E1	1.964235306E-2	1.436889172E-2	-9.900760651E-2	1.019548588E-1
2.126338304E1	4.656338692E-2	1.641285419E-2	-6.300449371E-2	8.004434404E-2
2.127337177E1	4.599574208E-2	2.235662937E-2	4.079818726E-3	5.130372391E-2
2.128336314E1	2.131253481E-2	3.143000603E-2	3.632164001E-2	5.254836774E-2
2.129336232E1	-1.445159316E-3	3.918850422E-2	2.187633514E-2	4.490435823E-2
2.130327691E1	-2.502948046E-3	4.477214813E-2	3.824234009E-4	4.484368679E-2
2.131328770E1	1.504512131E-2	4.346454144E-2	-1.498794556E-2	4.837520594E-2
2.132333860E1	2.717737854E-2	2.828276157E-2	-7.453536987E-2	8.422615905E-2
2.133336805E1	3.789639473E-2	1.396739483E-2	-1.471996307E-1	1.526399559E-1
2.134333478E1	4.037483037E-2	5.905151367E-3	-1.744136810E-1	1.791232254E-1
2.135328814E1	2.902320027E-2	3.575956821E-2	-1.706314087E-1	1.767375752E-1
2.136335332E1	2.894893289E-2	1.150906086E-2	-1.262931824E-1	1.300786958E-1
2.137339041E1	1.844608784E-2	2.171552181E-2	-6.174468994E-2	6.800168219E-2
2.138335695E1	-4.949614406E-3	1.320648193E-2	-8.106136322E-2	8.227912527E-2
2.139339073E1	6.101265550E-3	2.378726006E-2	4.981040955E-3	2.505733328E-2
2.140333111E1	3.448140621E-2	2.809441090E-2	3.002929688E-2	5.366583614E-2
2.141336631E1	1.809877157E-2	1.043927670E-2	4.556846619E-2	5.013012209E-2
2.142333290E1	2.098371089E-2	1.252472401E-2	4.805088043E-2	5.390799518E-2
2.143331920E1	2.404350042E-2	1.801013947E-3	3.995895386E-4	2.411417085E-2
2.144332035E1	2.789628506E-2	-1.060354710E-2	-6.273460388E-2	6.947134989E-2
2.145330392E1	1.653727889E-2	1.044058800E-2	-1.126985550E-1	1.143829173E-1
2.146336121E1	2.351661026E-2	1.929283142E-2	-1.125917435E-1	1.166282341E-1
2.147333386E1	3.817223012E-2	1.344823837E-2	-8.990478516E-2	9.859434397E-2
2.148326468E1	4.275859892E-2	1.998364925E-2	-2.539253235E-2	5.359500647E-2
2.149332159E1	5.428861082E-2	2.329289913E-2	3.565216064E-2	6.899919545E-2
2.150331704E1	5.245599151E-2	1.808559895E-2	-4.077720642E-2	6.885855428E-2
2.151333877E1	3.988394141E-2	1.274573803E-2	-5.234622955E-2	6.703215921E-2
2.152333064E1	4.950699210E-2	-7.025003433E-4	-7.690906525E-2	9.146824635E-2
2.153327607E1	4.176898301E-2	-9.749531746E-3	-4.633235931E-2	6.313785576E-2
2.154338778E1	2.812092006E-2	1.003789902E-2	9.889602661E-4	2.987513354E-2
2.155336114E1	3.926260769E-2	3.958940506E-2	4.826450348E-2	7.374507205E-2
2.156332532E1	3.868629038E-2	2.511179447E-2	6.793403625E-2	8.211129379E-2
2.157332141E1	3.536780179E-2	1.021623611E-2	2.778911591E-2	4.612469887E-2
2.158342646E1	6.717257202E-2	1.989245415E-3	-3.264045715E-2	7.470951058E-2
2.159335848E1	3.961028159E-2	-3.027093410E-2	-1.134147644E-1	1.238879035E-1
2.160332599E1	2.648341656E-2	-1.081001759E-2	-1.200046539E-1	1.233667086E-1
2.161334474E1	2.046437562E-2	-2.287626266E-4	-1.075391769E-1	1.094692540E-1
2.162334262E1	2.990913391E-2	3.802061081E-3	-4.607868195E-2	5.506593221E-2
2.163335606E1	4.245959222E-2	2.501964569E-3	2.487468719E-2	4.927298308E-2
2.164332778E1	2.694651484E-2	3.420948982E-3	-9.478569031E-3	2.876909496E-2
2.165327314E1	7.687062025E-4	-3.453612328E-3	-9.761238098E-2	9.767648268E-2
2.166333232E1	-1.600205898E-3	-1.119399071E-2	-1.185760498E-1	1.191140028E-1
2.167340341E1	1.353298128E-2	-6.118535995E-3	-9.398555756E-2	9.515178976E-2
2.168331496E1	-1.104310155E-3	-1.317083836E-2	-9.950637817E-2	1.003803257E-1
2.169328573E1	-1.343485713E-2	-1.220798492E-2	-1.123285294E-1	1.137858901E-1
2.170327411E1	-1.488463581E-2	1.369953156E-3	-1.766977310E-1	1.773288395E-1
2.171332281E1	-2.567940950E-2	2.403187752E-2	-5.919075012E-2	6.885134791E-2
2.172329715E1	4.321947694E-3	2.298831940E-2	-8.657073975E-2	8.967516401E-2
2.173333483E1	3.155058622E-2	3.472864628E-2	4.293632507E-2	6.360067904E-2
2.174330066E1	2.486062050E-2	1.401638985E-2	1.545410156E-1	1.571541764E-1
2.175328408E1	5.754388869E-2	-6.575107574E-3	1.190967560E-1	1.324332604E-1
2.176327829E1	5.483072996E-2	9.544491768E-3	1.736907959E-1	1.823896895E-1
2.177340040E1	4.953888059E-2	3.474187851E-2	2.345628738E-1	2.422412859E-1
2.178335545E1	-1.288548112E-2	7.261478901E-2	2.525939941E-1	2.631400180E-1
2.179336997E1	-3.577108681E-2	8.461046219E-2	1.535835266E-1	1.789592149E-1
2.180332224E1	-3.995493054E-3	7.312822342E-2	7.401371002E-2	1.041236299E-1
2.181333137E1	3.841663897E-2	6.883299351E-2	5.929088593E-2	9.863685061E-2
2.182332193E1	3.903703392E-2	3.050589561E-2	-3.314590454E-2	5.960831043E-2
2.183328922E1	5.903998017E-2	2.619016171E-2	-8.258533478E-2	1.048426504E-1
2.184328186E1	5.120909214E-2	1.890313625E-2	-1.118087769E-1	1.244222740E-1
2.185326768E1	8.169004321E-2	1.007699966E-2	-5.379581451E-2	9.833005004E-2
2.186325059E1	7.109361887E-2	9.104371071E-3	-4.018974304E-2	8.217303489E-2
2.187338204E1	3.177133203E-2	-1.622116566E-2	1.895332336E-2	4.039520046E-2
2.188343577E1	5.259753764E-2	-2.078378201E-2	1.356925964E-1	1.470066233E-1
2.189335464E1	6.651061773E-2	-4.421579838E-2	1.855850220E-1	2.020408362E-1
2.190330357E1	5.887781084E-2	-3.228127956E-2	1.663818359E-1	1.794201576E-1
2.191331703E1	4.507482052E-2	-4.813671112E-2	7.765865326E-2	1.018810524E-1
2.192330177E1	2.994531393E-2	-4.598760605E-2	-1.581192017E-2	5.711040672E-2
2.193326063E1	8.894488215E-3	-4.384839535E-2	-4.220008850E-2	6.150318012E-2
2.194332807E1	8.885100484E-3	1.684665680E-3	2.835464478E-2	2.976187140E-2
2.195326478E1	-3.759297729E-2	4.440200329E-2	2.336406708E-2	6.269489188E-2
2.196337164E1	-3.515276313E-2	6.130325794E-2	2.188873291E-2	7.397920531E-2
2.197332357E1	1.463370025E-2	1.096256971E-1	7.093429565E-2	1.313910688E-1
2.198337204E1	-4.334722459E-2	1.128172874E-2	-5.218887329E-2	6.877454310E-2
2.199331177E1	-5.130559206E-3	5.848729610E-2	-1.450080872E-1	1.564430624E-1
2.200328113E1	1.312223077E-2	3.964447975E-2	-1.611270905E-1	1.664506443E-1
2.201335882E1	6.275685132E-2	2.883148193E-2	-1.163368225E-1	1.352920286E-1
2.202333616E1	7.365912199E-2	3.504002094E-2	-1.256933212E-1	1.498408500E-1
2.203332083E1	7.869492471E-2	5.567061901E-2	-1.506090164E-1	1.788160642E-1
2.204329116E1	7.263089716E-2	4.907894135E-2	-1.753225327E-1	1.960152549E-1
2.205326233E1	5.608646572E-2	5.078291893E-2	-1.293487549E-1	1.498522502E-1
2.206334792E1	7.858127356E-4	7.437741756E-2	-1.468553543E-1	1.646180817E-1
2.207333021E1	2.863109112E-4	1.279807091E-1	-2.158222198E-1	2.509150742E-1
2.208331135E1	-6.914064288E-3	1.140817404E-1	-3.480758667E-1	3.663594638E-1
2.209335143E1	4.361239076E-2	1.124401093E-1	-4.264259338E-1	4.431522265E-1
2.210331546E1	7.625846565E-2	1.147549152E-1	-4.726934433E-1	4.923648398E-1
2.211337848E1	1.038365960E-1	1.123106480E-1	-4.942684174E-1	5.173944228E-1
2.212335999E1	1.290418953E-1	1.168107986E-1	-4.444265366E-1	4.772960505E-1
2.213340324E1	1.143534780E-1	1.344394684E-1	-4.166107178E-1	4.524546151E-1
2.214333937E1	8.535459638E-2	1.659557819E-1	-2.927503586E-1	3.471735893E-1
2.215327644E1	4.489995539E-2	1.777496338E-1	-1.944274902E-1	2.672320850E-1
2.216328447E1	5.630484223E-2	2.174301147E-1	-1.057634354E-1	2.482579189E-1
2.217323848E1	8.265331388E-3	2.465014458E-1	9.151077271E-2	2.630693825E-1
2.218324449E1	-1.757116616E-2	2.612957954E-1	1.606674194E-1	3.072429955E-1
2.219325500E1	-4.319244623E-2	2.635560036E-1	2.131853104E-1	3.417240568E-1
2.220323925E1	-4.716435075E-2	1.953785419E-1	1.833257675E-1	2.720396803E-1
2.221323687E1	-1.901091635E-2	1.097557545E-1	1.096200943E-1	1.562827747E-1
2.222326319E1	2.389793098E-2	6.595158577E-2	-5.327320099E-2	8.808380506E-2
2.223327834E1	7.367929816E-2	6.397056580E-2	-1.727685928E-1	1.984183936E-1
2.224327592E1	6.636299193E-2	7.699513435E-2	-2.409477234E-1	2.615111906E-1
2.225327521E1	5.874328315E-2	7.856941223E-2	-2.832069397E-1	2.997166938E-1
2.226338186E1	6.487971544E-2	7.022333145E-2	-2.660989761E-1	2.827531766E-1
2.227335168E1	5.726429820E-2	5.453157425E-2	-2.614727020E-1	2.731682016E-1
2.228328509E1	3.424702585E-2	6.465649605E-2	-2.572727203E-1	2.674744360E-1
2.229324979E1	-3.311559558E-3	7.041478157E-2	-2.522363663E-1	2.619014936E-1
2.230329215E1	-3.843495250E-2	7.295870781E-2	-2.284030914E-1	2.428336690E-1
2.231334482E1	-3.170770407E-2	5.101752281E-2	-1.750612259E-1	1.850799799E-1
2.232331116E1	-2.141983807E-2	3.176474571E-2	-1.579675674E-1	1.625471036E-1
2.233329683E1	-2.902165055E-2	4.482269287E-2	-1.650819778E-1	1.735032836E-1
2.234330216E1	-3.474816680E-2	4.030251503E-2	-1.507215500E-1	1.598396492E-1
2.235332283E1	-2.355756611E-2	4.439187050E-2	-6.816005707E-2	8.468406265E-2
2.236355667E1	-1.566335559E-2	5.261206627E-2	-2.281188965E-2	5.944537438E-2
2.237345558E1	-8.887782693E-3	5.453419685E-2	1.061439514E-3	5.526389383E-2
2.238336504E1	-3.433289379E-2	8.424520493E-3	-3.759384155E-3	3.555071182E-2
2.239332627E1	-7.132062316E-2	1.241922379E-2	-2.889537811E-2	7.794749055E-2
2.240332789E1	-4.312131554E-2	6.982803345E-3	2.613830566E-2	5.090597626E-2
2.241329369E1	-4.077582806E-2	-4.305362701E-3	6.557846069E-2	7.734170162E-2
2.242328160E1	-1.998259872E-2	-1.230573654E-2	1.050825119E-1	1.076711183E-1
2.243325555E1	-5.090089887E-2	3.196001053E-3	9.080791473E-2	1.041498599E-1
2.244325602E1	-7.928597927E-2	3.446078300E-2	4.682826996E-2	9.831937216E-2
2.245327626E1	-6.458051503E-2	4.383707047E-2	5.598068237E-3	7.825388192E-2
2.246329188E1	-4.422712326E-2	8.932352066E-3	-1.739597321E-2	4.835747335E-2
2.247326669E1	-1.084360480E-2	-2.095246315E-2	-9.163570404E-2	9.462394904E-2
2.248327110E1	4.721581936E-3	-3.320288658E-2	-1.394586563E-1	1.434344513E-1
2.249327630E1	2.499777824E-2	-4.359555244E-2	-1.455278397E-1	1.539604275E-1
2.250340440E1	-1.574307680E-4	-5.963540077E-2	-1.064567566E-1	1.220223210E-1
2.251332945E1	-1.959110796E-2	-5.878758430E-2	-5.691337585E-2	8.413634132E-2
2.252332197E1	-7.487207651E-3	-5.684256554E-2	-1.000595093E-2	5.820012534E-2
2.253328624E1	5.488663912E-3	-5.594325066E-2	1.053810120E-2	5.719112083E-2
2.254326187E1	2.097706497E-2	-5.196046829E-2	3.838825226E-2	6.792337912E-2
2.255347618E1	2.217172831E-2	-4.869651794E-2	-1.259994507E-2	5.496994644E-2
2.256354134E1	1.549925655E-2	-2.834892273E-2	-8.015060425E-2	8.641763555E-2
2.257351942E1	2.704104781E-2	-2.319288254E-2	-1.654682159E-1	1.692597370E-1
2.258353296E1	2.584840357E-2	-3.720402718E-2	-1.813411713E-1	1.869141514E-1
2.259339623E1	3.479945660E-2	-3.235125542E-2	-1.725368500E-1	1.789596896E-1
2.260344087E1	4.059165716E-2	-2.382802963E-2	-1.173248291E-1	1.264142917E-1
2.261335018E1	3.251723945E-2	-1.554703712E-2	-8.147430420E-2	8.909064749E-2
2.262332384E1	5.451725423E-2	-1.619863510E-2	2.124786377E-3	5.691257774E-2
2.263329067E1	3.413140774E-2	-9.838819504E-3	2.591514587E-2	4.396987775E-2
2.264328258E1	5.747185647E-2	-2.313017845E-2	4.623031616E-2	7.729981613E-2
2.265335454E1	6.595564634E-2	-2.144670486E-2	2.837467194E-2	7.493484130E-2
2.266328952E1	5.326820910E-2	-1.000165939E-2	5.384159088E-2	7.639667663E-2
2.267326001E1	3.405417502E-2	-1.490235329E-2	1.125049591E-2	3.883736124E-2
2.268325376E1	2.345702797E-2	-1.814818382E-2	-5.632495880E-2	6.365602659E-2
2.269330963E1	4.514467716E-2	-2.170491219E-2	-8.312988281E-2	9.705525491E-2
2.270331556E1	6.792101264E-2	-3.093504906E-2	-3.458118439E-2	8.225630390E-2
2.271327003E1	5.297625065E-2	-8.415222168E-3	2.460479736E-2	5.901436393E-2
2.272327976E1	3.566662967E-2	-2.315282822E-3	3.222942352E-2	4.812696487E-2
2.273329713E1	3.225643933E-2	-9.304523468E-3	-1.643466949E-2	3.737847504E-2
2.274326832E1	3.623640537E-2	-1.901245117E-2	-5.665397644E-2	6.988721929E-2
2.275335991E1	5.634909868E-2	-1.003599167E-2	-5.486488342E-2	7.928491334E-2
2.276329720E1	5.995459855E-2	-5.132436752E-3	-3.739929199E-2	7.084915550E-2
2.277334335E1	6.624546647E-2	-6.442785263E-3	-2.226448059E-2	7.018317751E-2
2.278330793E1	8.043026924E-2	-1.281261444E-2	-1.544380188E-2	8.289573159E-2
2.279328071E1	7.542823255E-2	-2.049207687E-2	-2.296257019E-2	8.146547189E-2
2.280328561E1	6.311357021E-2	-3.176891804E-2	-2.688598633E-2	7.560054999E-2
2.281332655E1	5.681023002E-2	-3.706336021E-2	2.712249756E-3	6.788557434E-2
2.282330753E1	3.981502354E-2	-3.018295765E-2	4.568576813E-2	6.770108154E-2
2.283330051E1	4.366728663E-2	-2.496373653E-2	1.019163132E-1	1.136527824E-1
2.284371051E1	6.038084626E-2	-2.448678017E-2	8.869075775E-2	1.100522581E-1
2.285432900E1	6.699374318E-2	-7.196903229E-3	5.064010620E-3	6.756923298E-2
2.286378975E1	6.780439615E-2	-9.361386299E-3	-8.568668365E-2	1.096689539E-1
2.287352062E1	5.415797234E-2	-8.178472519E-3	-1.703996658E-1	1.789860874E-1
2.288339106E1	3.532135487E-2	-4.677534103E-3	-1.976270676E-1	2.008131850E-1
2.289330878E1	2.334061265E-2	-1.715660095E-2	-1.675510406E-1	1.700367148E-1
2.290328414E1	3.519266844E-3	-1.996040344E-2	-7.430648804E-2	7.702114716E-2
2.291325432E1	1.683872938E-2	-8.245587349E-3	5.695056915E-2	5.995748364E-2
2.292326241E1	1.915659010E-2	-2.933144569E-2	1.233968735E-1	1.282735243E-1
2.293329196E1	3.826200962E-3	-1.731061935E-2	1.204910278E-1	1.217882800E-1
2.294331073E1	-1.319554448E-2	-1.729810238E-2	6.039142609E-2	6.419089565E-2
2.295336061E1	-1.919727027E-2	-2.352857590E-2	-2.572631836E-2	3.979915233E-2
2.296330856E1	-9.355351329E-3	-1.997506618E-2	-9.845447540E-2	1.008950425E-1
2.297337303E1	-1.419420540E-2	-9.556055069E-3	-1.818819046E-1	1.826850319E-1
2.298333326E1	-1.723247766E-2	-1.154160500E-2	-2.163991928E-1	2.173908406E-1
2.299327788E1	-1.413685083E-2	-2.151739597E-2	-2.105693817E-1	2.121374870E-1
2.300326319E1	-1.356817782E-2	-6.881117821E-3	-1.297292709E-1	1.306182566E-1
2.301324085E1	-6.487309933E-3	-2.438187599E-2	-1.078433990E-1	1.107554052E-1
2.302325967E1	2.142637968E-4	3.009200096E-3	-4.177951813E-2	4.188829585E-2
